specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
CSUSB91440,1966-03-14,1966,3,14,73,NA,Los Angeles,"500 yards along a path, end of 14th Street in the Puente Hills; found in a rocky, grassy slope.",213,34.02444444,-117.93875,3000,NA,NA,NA,cch2,1294886,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1294886,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSUSB91438,1966-05-04,1966,5,4,124,NA,Los Angeles,Foothills below Mount Baldy.,1115.67,34.18466667,-117.5817778,18000,NA,NA,NAD83,cch2,1294884,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1294884,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSUSB90239,1977-03-29,1977,3,29,88,integrifolia,San Bernardino,Lytle Creek,1711.63,34.23988889,-117.5268889,4000,NA,NA,WGS84,cch2,1297110,Flowering,NA,http://cch2.org/portal/collections/individual/index.php?occid=1297110,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSUSB90327,1978-05-20,1978,5,20,140,integrifolia,San Bernardino,Lytle Creek,1711.63,34.23988889,-117.5268889,4000,NA,NA,WGS84,cch2,1297198,Flowering & Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=1297198,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSUSB90466,1976-04-18,1976,4,18,109,menziesii,San Bernardino,Lytle Creek,1711.63,34.23988889,-117.5268889,4000,NA,NA,WGS84,cch2,1297338,Flowering,NA,http://cch2.org/portal/collections/individual/index.php?occid=1297338,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSUSB91437,1979-06-04,1979,6,4,155,integrifolia,San Bernardino,"San Bernardino Mts., Crestline, Darfo Dr. NE-facing roadside of bank growing in shade from shrubs",1433,34.24738889,-117.2643889,200,NA,NA,WGS84,cch2,1295906,Flowering,Yellow Pine forest,http://cch2.org/portal/collections/individual/index.php?occid=1295906,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSUSB93838,2014-04-30,2014,4,30,120,NA,San Bernardino,"Pacific Crest Trail, in the Cajon Pass, North of San Bernardino City.",1200,34.31168,-117.4626,NA,NA,NA,NA,cch2,3142704,NA,Lower riparian habitat that leads up into Chaparral area.,http://cch2.org/portal/collections/individual/index.php?occid=3142704,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100006,1949-04-24,1949,4,24,114,NA,Tuolumne County,"Tuolumne County, Columbia, sloping towards Vallecito, at Stanislaus River.",305,38.038573,-120.456538,1000,NA,NA,WGS84,cch2,1307535,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1307535,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100007,1952-02-24,1952,2,24,55,NA,Fresno County,"Fresno County, 0.5 mile southwest of Navalencia.",122,36.677055,-119.391129,1231,DG,NA,WGS84,cch2,1304479,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1304479,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100004,1941-04-11,1941,4,11,101,NA,Mariposa County,"Mariposa County: Near Agua Frio Creek along State Highway 140, about 6 miles west of Mariposa.",610,37.479049,-120.031164,982,"WW, ME",NA,WGS84,cch2,1306702,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1306702,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100008,1955-03-15,1955,3,15,74,NA,Mendocino County,"Mendocino County, Hopland Field Station, Little Buck Pasture.",254.64,39.001841,-123.084724,1062,"DG, WW",NA,WGS84,cch2,1308975,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1308975,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100005,1941-04-11,1941,4,11,101,NA,Mariposa County,"Mariposa County: 9 miles from Mariposa, along State Hwy. 140.",610,37.455256,-120.070729,501,WW,NA,WGS84,cch2,1372850,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372850,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100009,1977-05-02,1977,5,2,122,NA,Mendocino County,"Mendocino County: 3/4 mile n.w. Cleone, north of Fort Bragg.",4.42,39.500373,-123.789098,1133,DG,NA,WGS84,cch2,1372851,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372851,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100010,1940-03-23,1940,3,23,83,NA,Fresno County,Fresno County: Piedra.,164.15,36.810227,-119.38207,1474,DC,NA,WGS84,cch2,1372975,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372975,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHUC100011,1940-04-01,1940,4,1,92,NA,Yolo County,Yolo County: Putah.,214.06,38.505108,-122.083495,3020,DC,NA,WGS84,cch2,1372979,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372979,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1495,1933-05-07,1933,5,7,127,NA,Riverside,"about ten mi s Kenworthy (Santa Rosa Mountains, Colorado Desert); Colorado Desert, Santa Rosa Mountains, s of Kenworthy",1358.7,33.5691,-116.5055,1500,NA,NA,WGS84,cch2,3462047,Flowering/Fruiting,Shaded canyon in Ribbonwood belt,http://cch2.org/portal/collections/individual/index.php?occid=3462047,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB115765,1972-03-10,1972,3,10,70,NA,Orange,"1.5 miles east of San Juan Station, near Ortega Highway",305,33.594332,-117.487955,722,NA,NA,WGS84,cch2,2261811,NA,Grassy undergrowth,http://cch2.org/portal/collections/individual/index.php?occid=2261811,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB115764,1970-03-14,1970,3,14,73,integrifolia,Orange,"Lion Canyon 2.25 miles east of San Juan Guard Station on state highway 74, western side of Santa Ana Mountains",366,33.602245,-117.460321,1506,NA,NA,WGS84,cch2,2261810,NA,"Riparian, gradual slope",http://cch2.org/portal/collections/individual/index.php?occid=2261810,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB115763,1975-03-10,1975,3,10,69,menziesii,Orange,San Juan Loop Trail,607.28,33.61255,-117.430611,725,NA,NA,WGS84,cch2,2261809,NA,"Chaparral, moist area. West-facing slope.",http://cch2.org/portal/collections/individual/index.php?occid=2261809,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3135,1927-06-01,1927,6,1,152,NA,Riverside,"Saunder's Meadow San Jacinto Mts., Saunder's Meadow (San Jacinto Mountains)",1676,33.7327,-116.7118,300,NA,NA,WGS84,cch2,3304477,Flowering/Fruiting,under trees in grassy meadow,http://cch2.org/portal/collections/individual/index.php?occid=3304477,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1893,1908-04-01,1908,4,1,92,integrifolia,Orange,Santa Ana Mountains,1052.61,33.74,-117.53,16093,NA,NA,NAD27,cch2,3340619,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3340619,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300331,1975-04-26,1975,4,26,116,NA,Riverside County,Riverside County: Mayhew Canyon 1.5 mi. southeast of Glen Ivy on Highway 71.,335,33.7627,-117.4655,700,NA,NA,WGS84,cch2,1372675,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372675,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300368,1952-03-28,1952,3,28,88,NA,Riverside County,Riverside County: Perris.,443,33.78999,-117.22652,5504,NA,NA,WGS84,cch2,1372844,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372844,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB100072,2018-05-23,2018,5,23,143,NA,Orange,"Santa Ana Mountains, Cleveland National Forest, Trabuco District, Main Divide Truck Trail, just East of Pleasants Peak.",1130,33.7969,-117.607,NA,NA,NA,WGS84,cch2,1893507,flowers,Cliff face.,http://cch2.org/portal/collections/individual/index.php?occid=1893507,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOB115754,2016-03-11,2016,3,11,71,menziesii,Riverside,"near San Gorgonio Pass, W of Palm Springs, near town of Snow Creek, UC Natural Reserve Oasis de los Osos.",515,33.89014,-116.69586,5,NA,NA,NA,cch2,253761,flowers,"Rain in past month and week. Encelia scrub, N-facing slope. Granite boulders just E and N of waterfall.",http://cch2.org/portal/collections/individual/index.php?occid=253761,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300340,1933-04-02,1933,4,2,92,NA,Riverside County,Riverside County: Box Springs Hills.,612.95,33.98152,-117.29485,3072,NA,NA,WGS84,cch2,1372972,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372972,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300371,1964-03-26,1964,3,26,86,NA,San Bernardino County,San Bernardino County: Dry Morongo Valley.,884.78,34.0457,-116.6202,2000,NA,NA,WGS84,cch2,1372847,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372847,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1517,1928-04-18,1928,4,18,109,integrifolia,Los Angeles,"Griffith Park Los Angeles, Griffith Park",371.53,34.134533,-118.30477,3384,NA,NA,NAD27,cch2,3266352,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3266352,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRVC100600,2005-02-13,2005,2,13,44,NA,San Bernardino,"Ca. 1.5 miles E of Pioneertown, UC Burns Pinyon Ridge Reserve; middle part of the Resere on ridge between Boo"" and Jean"" canyons (tribs. to N Railroad Canyon). Decomposed granite soils with granite boulders",1250,34.14472,-116.45222,1000,NA,NA,WGS84,cch2,634908,Flowering & Fruiting,Pinyon juniper woodland,http://cch2.org/portal/collections/individual/index.php?occid=634908,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300392,1974-04-27,1974,4,27,117,integrifolia,Los Angeles County,"Los Angeles County: Evey Canyon, a side canyon of San Antonio Canyon. San Gabriel Mts. Mt. Range.",732,34.167795,-117.68615,700,NA,NA,WGS84,cch2,1372996,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372996,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300393,1993-03-28,1993,3,28,87,integrifolia,San Bernardino County,"San Bernardino County: San Bernardino Mtns.: Waterman Canyon, 1 km W of Arrowhead Hot Spr. Hotel, at and below the 1st stream Xing of Old Waterman C. Rd. Along E cyn wall.",600,34.188765,-117.273261,400,NA,NA,WGS84,cch2,1372995,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372995,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300338,1961-03-24,1961,3,24,83,NA,San Bernardino County,San Bernardino County: Barett Canyon one mile north of Ranger Station in San Antonio Canyon on Old Road. San Bernardino Mt. Range.,762,34.193742,-117.676792,1700,NA,NA,WGS84,cch2,1372971,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372971,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300404,1971-04-02,1971,4,2,92,menziesii,San Bernardino County,"San Bernardino County: Day Canyon, San Bernardino National Forest.",1223.71,34.201929,-117.5519,3500,NA,NA,WGS84,cch2,1372998,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372998,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300395,1962-06-03,1962,6,3,154,integrifolia,San Bernardino County,"San Bernardino County: Near Lake Arrowhead Hospital, N shore.",1585,34.27027,-117.18365,1479,NA,NA,WGS84,cch2,1372993,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372993,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300346,1945-04-07,1945,4,7,97,NA,Santa Barbara County,"Santa Barbara County: Woodland of Rattlesnake Canyon, Santa Barbara.",305,34.4575,-119.6915,1500,NA,NA,WGS84,cch2,1372976,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372976,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300394,1978-04-01,1978,4,1,91,integrifolia,Los Angeles County,Los Angeles County: West side of Sierra Hwy. and 1 mile north of State Hwy. 14.,988,34.512875,-118.236764,500,NA,NA,WGS84,cch2,1372994,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372994,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300356,1980-04-01,1980,4,1,92,NA,Los Angeles County,"Los Angeles County: Hungry Valley SVRA. (Exact location unknown. This park is mostly in Los Angeles county, but also includes parts of Ventura and Kern counties. Coordinates estimated by the label maker.)",1169.59,34.766905,-118.857918,8759,NA,NA,WGS84,cch2,1404681,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1404681,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1803,1941-04-29,1941,4,29,119,NA,San Bernardino,"Willow Springs Canyon Mohave Desert, Old Dad Mountains, Willow Springs Canyon (Old Dad Mountains, Mohave Desert)",1371,34.77,-115.683,393,NA,NA,WGS84,cch2,3315690,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3315690,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1914,1927-04-09,1927,4,9,99,NA,Kern,Tehachapi Valley,1258.69,35.1125,-118.43611,NA,NA,NA,NA,cch2,3475111,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3475111,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300344,1993-03-19,1993,3,19,78,NA,San Luis Obispo County,"San Luis Obispo County: Carrizo Plain Natural Area, grassland along Soda Lake Rd., 2.3 miles NW of intersection with dirt road leading to Painted Rock and Education Center.",589.53,35.207474,-119.866929,1000,NA,NA,WGS84,cch2,1372974,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372974,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300372,1993-04-25,1993,4,25,115,NA,Kern County,"Kern County: Tehachapi Mountains., 1 mile N of Tehachapi Loop.",1676,35.212387,-118.545448,5000,NA,NA,WGS84,cch2,1372848,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372848,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1492,1935-02-10,1935,2,10,41,NA,Kern,"12 mi ne Bakersfield (low hills s Kern River, Cottonwood Creek, Greenhorn foothills); Greenhorn foothills, s of Kern River, Cottonwood Creek",287.08,35.388786,-118.793434,4036,NA,NA,NAD27,cch2,3560291,Flowering/Fruiting,low hills,http://cch2.org/portal/collections/individual/index.php?occid=3560291,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300334,1974-04-22,1974,4,22,112,NA,San Luis Obispo County,"San Luis Obispo County: In Commatti Canyon (aka Camatta Canyon), 1.1 miles N of CA 58.",460.96,35.440416,-120.287907,1000,NA,NA,WGS84,cch2,1372967,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372967,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS79245,1980-04-06,1980,4,6,97,NA,Tulare,0.5 mi ssw of junction of Avenue 72 and Road 10 (Pixley National Wildlife Refuge); Pixley National Wildlife Refuge,83,35.970917,-119.3725,7351,NA,NA,NAD27,cch2,3560145,Flowering/Fruiting,along poorly marked dirt road. Valley grassland community.,http://cch2.org/portal/collections/individual/index.php?occid=3560145,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1493,1938-05-25,1938,5,25,145,NA,San Benito,"1 mi s Idria; Inner South Coast Ranges, San Carlos Range",914,36.403248,-120.672295,2995,NA,NA,NAD27,cch2,3303659,Flowering/Fruiting,open shale banks in Quercus douglasii & Pinus sabiniana,http://cch2.org/portal/collections/individual/index.php?occid=3303659,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3134,1915-03-28,1915,3,28,87,NA,Tulare,"Shepherd Cove , Shepherd Cove (Sequoia National Park)",396,36.47714,-118.85665,673,NA,NA,NAD27,cch2,3230631,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3230631,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1912,1907-05-23,1907,5,23,143,NA,Tulare,Limekiln Creek,1528.42,36.704,-118.957,3219,NA,NA,NAD27,cch2,3314766,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3314766,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1796,1929-03-28,1929,3,28,87,NA,Fresno,Little Dry Creek near Sparkville; Little Dry Creek near Sparkville,198,36.968315,-119.61253,818,NA,NA,NAD27,cch2,3510862,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3510862,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS81922,1983-04-10,1983,4,10,100,NA,Santa Cruz,"ca 17 mi nw Santa Cruz (central Buckeye Grove Gulch, H-H Ranch: located between California 1 and Swanton Rd, se of Greyhound Rock, w and nw of Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Buckeye Grove Gulch",76,37.083332,-122.25,NA,NA,NA,NA,cch2,3329236,Flowering/Fruiting,forest opening; 60-70% nw-fcg slope; soil derived fr deomposed Santa Cruz mudstone enriched w/humus,http://cch2.org/portal/collections/individual/index.php?occid=3329236,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS82016,1983-01-23,1983,1,23,23,NA,Santa Cruz,"ca 17 mi nw Santa Cruz (nw-facing slope of Haybarn Gulch, H-H Ranch, btw CA 1 and Swanton Rd, se of Greyhound Rock, w and nw of Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Haybarn Gulch",85,37.083332,-122.25,NA,NA,NA,NA,cch2,3426033,Flowering/Fruiting,"steep nw-fcg slope, partial shade, rocky soil derived fr Santa Cruz mudstone enriched w/humus",http://cch2.org/portal/collections/individual/index.php?occid=3426033,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS82021,1983-03-15,1983,3,15,74,NA,Santa Cruz,"ca 17 mi nw Santa Cruz (se-fcg slope Buckeye Grove Ridge, H-H Ranch, btw CA 1 and Swanton Rd, se of Greyhound Rock, w and nw Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Buckeye Grove Ridge",97,37.083332,-122.25,NA,NA,NA,NA,cch2,3498432,Flowering/Fruiting,"30% se-fcg slope, in Aesculus grove w/grassy understory, rocky soil derived fr Santa Cruz mudstone",http://cch2.org/portal/collections/individual/index.php?occid=3498432,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1488,1938-05-07,1938,5,7,127,NA,Madera,"11 mi sw Coarse Gold (3 mi sw of Kelshaw Corners, Sierra Nevada foothills); Sierra Nevada foothills, sw of Coarse Gold, sw Kelshaw Corne",762,37.121006,-119.77128,2836,NA,NA,NAD27,cch2,3291661,Flowering/Fruiting,"n bank with granitic boulders in rhamnus crocea & ceanothus, Pinus sabiniana-Quercus wislizenii belt",http://cch2.org/portal/collections/individual/index.php?occid=3291661,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS30298,1961-04-08,1961,4,8,98,NA,Fresno,"Kerckhoff Lake Bridge 1.5 mi s toward Auberry (and 0.6 mi e on fire road); Kerckhoff Lake Bridge, toward Auberry",405.14,37.130318,-119.49819,1783,NA,NA,NAD27,cch2,3231802,Flowering/Fruiting,grassland (under foot high) btw scattered brush & trees; Foothill Woodland,http://cch2.org/portal/collections/individual/index.php?occid=3231802,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1498,1933-04-01,1933,4,1,91,NA,Santa Clara,Robertsville,106,37.26333,-121.87528,NA,NA,NA,NA,cch2,3195175,Flowering/Fruiting,on open hillsides,http://cch2.org/portal/collections/individual/index.php?occid=3195175,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300349,1967-03-09,1967,3,9,68,NA,Alameda County,Alameda County: One mile southeast of Verona.,195.22,37.619072,-121.864916,1500,NA,NA,WGS84,cch2,1372980,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372980,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300366,1958-03-17,1958,3,17,76,NA,Stanislaus County,Stanislaus County: In vicinity of La Grange.,68.48,37.66423,-120.46039,806,NA,NA,NAD27,cch2,1372842,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372842,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1916,1891-03-22,1891,3,22,81,NA,San Francisco,Lake Merced,5.66,37.7198,-122.49132,2456,NA,NA,NAD27,cch2,3241438,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3241438,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS127095,2016-04-19,2016,4,19,110,menziesii,Contra Costa,"2.3 miles (air) southwest of Los Vaqueros Reservoir Dam, approximately 25 miles (air) southwest of Stockton. Undesignated section of Canada de Los Vaqueros Land Grant, Byron Hot Spring USGS 7.5' Quad.",160,37.807453,-121.746961,NA,NA,NA,WGS84,cch2,3312937,Flowering/Fruiting,"Foothill Woodland. On dry soil, along south side of road exit at Los Vaqueros Reservoir Marina.",http://cch2.org/portal/collections/individual/index.php?occid=3312937,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS25353,1959-03-19,1959,3,19,78,NA,Contra Costa,"2.4 mi w Byron (s-facing low hill along Camino Diablo, 0.3 mi e of junction with Vasco Road); along Camino Diablo, w of Byron",60,37.86474,-121.679,851,NA,NA,NAD27,cch2,3279415,Flowering/Fruiting,on s-fcg low hill,http://cch2.org/portal/collections/individual/index.php?occid=3279415,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300397,2002-04-24,2002,4,24,114,menziesii,Contra Costa County,Contra Costa County: Mount Diablo State Park. North Peak Road to North Peak.,890,37.866667,-121.883333,NA,NA,NA,NA,cch2,1355580,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1355580,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3131,1931-03-08,1931,3,8,67,NA,Contra Costa,"w bank Mitchell Canyon, Mount Diablo Mount Diablo, Mitchell Canyon",304,37.900337,-121.9519,2229,NA,NA,NAD27,cch2,3193559,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3193559,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3129,1917-03-31,1917,3,31,90,NA,Marin,Mill Valley,25.81,37.90611,-122.54389,2171,NA,NA,NAD27,cch2,3180184,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3180184,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1487,1939-03-19,1939,3,19,78,NA,Marin,"w side Mt. Tamalpais , Cataract Canyon (Cataract Canyon)",545.27,37.920685,-122.62479,1622,NA,NA,NAD27,cch2,3485635,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3485635,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3067,1916-03-12,1916,3,12,72,NA,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,NA,NA,NA,NA,cch2,3279548,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3279548,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS77206,1963-04-24,1963,4,24,114,atomaria,Marin,on Bolinas Road 5 mi s Fairfax,274,37.961857,-122.62954,4188,NA,NA,NAD27,cch2,3182148,Flowering/Fruiting,open grassy hilltop,http://cch2.org/portal/collections/individual/index.php?occid=3182148,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS111846,2005-03-25,2005,3,25,84,menziesii,Contra Costa,Pinole Peak Fernandez Ranch. West of Christie Road. South of I-4 (behind golf course) and North of Pinole Peak,250,37.984165,-122.202774,100,NA,NA,WGS84,cch2,3292491,NA,on north-facing slopes; Plectritis and Collinsia sparsiflora.,http://cch2.org/portal/collections/individual/index.php?occid=3292491,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300362,1931-03-29,1931,3,29,88,NA,Marin County,Marin County: Point Reyes.,78.49,38.073889,-122.926944,11236,NA,NA,WGS84,cch2,1399500,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1399500,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3117,1915-05-14,1915,5,14,134,NA,Tuolumne,"near Italian Bar (French Camp, South Fork Stanislaus River); South Fork Stanislaus River, near Italian Bar",1005,38.07775,-120.367325,174,NA,NA,NAD27,cch2,3487876,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3487876,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS35787,1964-03-25,1964,3,25,85,atomaria,Sonoma,plowed field just off Arnold Drive at its junction with Fowler Creek Road (Sonoma Valley); Sonoma Valley,35,38.28706,-122.49319,678,NA,NA,NAD27,cch2,3511692,Flowering/Fruiting,"Plowed field, a single plant growing in a population of N. Menziesii",http://cch2.org/portal/collections/individual/index.php?occid=3511692,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300345,1973-05-10,1973,5,10,130,NA,Sonoma,"CALIFORNIA: Sonoma County, Bodega Bay Head.",45.4,38.312739,-123.064749,1765,NA,NA,WGS84,cch2,1298941,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1298941,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300381,1997-05-12,1997,5,12,132,atomaria,Sonoma County,"Sonoma County: Bodega Bay, in front of University of California Marina Laboratory.",24,38.33333333,-123.1666667,NA,NA,NA,NA,cch2,1406410,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1406410,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300386,1975-04-13,1975,4,13,103,atomaria,Napa County,"Napa County: Soda Canyon Road, near outlet of canyon.",61,38.374167,-122.281111,1807,NA,NA,WGS84,cch2,1399061,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1399061,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS110841,1977-03-14,1977,3,14,73,NA,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,NA,NA,NA,cch2,3180242,NA,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS110847,1982-02-16,1982,2,16,47,menziesii,Napa,.3 mile north of Chimney Golf Course on Silverado Trail,20,38.3801,-122.3087,805,NA,NA,NA,cch2,3230205,NA,"alluvium open flat, marshy ground",http://cch2.org/portal/collections/individual/index.php?occid=3230205,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300389,1988-02-21,1988,2,21,52,atomaria,Sonoma County,Sonoma County: South of Mt. St. Helena. Near Kenwood.,134.9,38.426644,-122.558797,2500,NA,NA,WGS84,cch2,1372989,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372989,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300405,1995-05-21,1995,5,21,141,menziesii,Napa County,Napa County: South side of Highway 128 about 3 mi. west of Wragg Canyon Rd.,250,38.433333,-122.166667,NA,NA,NA,NA,cch2,1373002,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1373002,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300383,1993-05-08,1993,5,8,128,atomaria,Sonoma County,Sonoma County: About 40 air miles N of San Francisco; about 11 air miles E of Santa Rosa and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn 1 mile.,365.79,38.436744,-122.514134,1000,NA,NA,WGS84,cch2,1372986,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372986,NA,NA,NA,NA,NA,NA,NA,NA,NA
