specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
UCSB030042,5/8/1983,1983,5,8,128,,Marin,On the Panoramic Highway; 2.3 miles south of its junction with Ridgecrest Blvd.,179.81,37.892361,-122.625137,335,CPA,"Update: Measured from junction w/ Pan Toll road (originates from Ridgecrest blvd), set error halfway to Hwy 1 (DG). Panoramic Highway and Ridgecrest blvd do not have a junction. Error radius covers entire Panoramic Highway",WGS84,cch2,305960,,Steep southeast facing slope; with Poa sp.; on rocky clay soil; near occasional Quercus wislizenii,http://cch2.org/portal/collections/individual/index.php?occid=305960,JN,top plant,1,Total,4,4,2,2,1,,,2.384615385
UCSB030042,5/8/1983,1983,5,8,128,,Marin,On the Panoramic Highway; 2.3 miles south of its junction with Ridgecrest Blvd.,179.81,37.892361,-122.625137,335,CPA,"Update: Measured from junction w/ Pan Toll road (originates from Ridgecrest blvd), set error halfway to Hwy 1 (DG). Panoramic Highway and Ridgecrest blvd do not have a junction. Error radius covers entire Panoramic Highway",WGS84,cch2,305960,,Steep southeast facing slope; with Poa sp.; on rocky clay soil; near occasional Quercus wislizenii,http://cch2.org/portal/collections/individual/index.php?occid=305960,JN,bottom left,2,Total,1,2,3,3,0,,,2.888888889
UCSB030042,5/8/1983,1983,5,8,128,,Marin,On the Panoramic Highway; 2.3 miles south of its junction with Ridgecrest Blvd.,179.81,37.892361,-122.625137,335,CPA,"Update: Measured from junction w/ Pan Toll road (originates from Ridgecrest blvd), set error halfway to Hwy 1 (DG). Panoramic Highway and Ridgecrest blvd do not have a junction. Error radius covers entire Panoramic Highway",WGS84,cch2,305960,,Steep southeast facing slope; with Poa sp.; on rocky clay soil; near occasional Quercus wislizenii,http://cch2.org/portal/collections/individual/index.php?occid=305960,JN,bottom right,3,Total,2,2,1,2,3,,,3.2
UCSB030041,5/14/1983,1983,5,14,134,,Kern,On dirt road; 2.3 miles south of Interstate 202; 8.8 miles west of Mojave,1467.13,35.07,-118.370327,10239,CPA,"Though CA 202 and Mojave are nearby each other, I couldn't find a location both 2.3 mi s of the 202 AND 8.8 mi w of Mojave",WGS84,cch2,305961,,Steep north-facing slope; in loam soil; with various Poa sp. and Bromus sp.,http://cch2.org/portal/collections/individual/index.php?occid=305961,JN,,1,Total,2,3,6,8,8,,,3.62962963
UCSB030040,4/29/1979,1979,4,29,119,,San Luis Obispo,At Lunch Meadow; East Cuesta Ridge Rd.; 2 miles from U.S. 101,614.13,35.336994,-120.616637,546,CPA,,WGS84,cch2,305962,,With Plagiobothrys nothofuluus; in valley grassland; under Quercus agrifolia; in sandy-loam soil,http://cch2.org/portal/collections/individual/index.php?occid=305962,JN,no whole plants on this sheet,NA,,,,,,,y,y,#DIV/0!
UCSB030039,4/1/1977,1977,4,1,91,,Santa Barbara,1/2 miles up trail on Happy Cyn. Road; 5 miles NE of Highway 154,254.82,34.627069,-119.978032,1506,ME,,WGS84,cch2,305963,,"On open, dry, south facing slope; with Lasthenia chrysotoma and Orthocarpus purpurascens",http://cch2.org/portal/collections/individual/index.php?occid=305963,JN,far left plant,1,Total,0,1,0,0,0,,,2
UCSB030039,4/1/1977,1977,4,1,91,,Santa Barbara,1/2 miles up trail on Happy Cyn. Road; 5 miles NE of Highway 154,254.82,34.627069,-119.978032,1506,ME,,WGS84,cch2,305963,,"On open, dry, south facing slope; with Lasthenia chrysotoma and Orthocarpus purpurascens",http://cch2.org/portal/collections/individual/index.php?occid=305963,JN,,2,Total,0,2,0,0,0,,,2
UCSB030039,4/1/1977,1977,4,1,91,,Santa Barbara,1/2 miles up trail on Happy Cyn. Road; 5 miles NE of Highway 154,254.82,34.627069,-119.978032,1506,ME,,WGS84,cch2,305963,,"On open, dry, south facing slope; with Lasthenia chrysotoma and Orthocarpus purpurascens",http://cch2.org/portal/collections/individual/index.php?occid=305963,JN,,3,Total,0,1,1,0,0,,,2.5
UCSB030039,4/1/1977,1977,4,1,91,,Santa Barbara,1/2 miles up trail on Happy Cyn. Road; 5 miles NE of Highway 154,254.82,34.627069,-119.978032,1506,ME,,WGS84,cch2,305963,,"On open, dry, south facing slope; with Lasthenia chrysotoma and Orthocarpus purpurascens",http://cch2.org/portal/collections/individual/index.php?occid=305963,JN,far right plant,4,Total,0,1,0,0,0,,,2
UCSB030038,2/28/1980,1980,2,28,59,,Santa Barbara,On top of Little Pine Mtn.; Los Padres National Forest; Santa Inez; 0.2 mi. south of Happy Hollow Campground,1358.09,34.599213,-119.746679,693,ME,,WGS84,cch2,305964,,"With Pinus ponderosa, Pteridium aquilinum; growing on grassy hillside; in weathered, calcareous shale",http://cch2.org/portal/collections/individual/index.php?occid=305964,JN,top plant,1,Total,4,5,1,6,1,,,2.705882353
UCSB030038,2/28/1980,1980,2,28,59,,Santa Barbara,On top of Little Pine Mtn.; Los Padres National Forest; Santa Inez; 0.2 mi. south of Happy Hollow Campground,1358.09,34.599213,-119.746679,693,ME,,WGS84,cch2,305964,,"With Pinus ponderosa, Pteridium aquilinum; growing on grassy hillside; in weathered, calcareous shale",http://cch2.org/portal/collections/individual/index.php?occid=305964,JN,"far right plant, other two plants are not whole",2,Total,3,3,0,4,0,,,2.5
UCSB030037,2/18/1984,1984,2,18,49,,Santa Barbara,1/2 mile from Figueroa Mtn. Rd.; on trail leading away from left side of road; opposite Tunnel Rd. sign,991.03,34.741141,-119.999367,606,ME,,WGS84,cch2,305965,,Among grasses; on west facing slope; somewhat shaded by Arctostaphylos sp.; on clay soil,http://cch2.org/portal/collections/individual/index.php?occid=305965,JN,,1,Total,7,7,3,10,4,,,2.903225806
UCSB030036,4/11/1973,1973,4,11,101,,San Luis Obispo,Growing near Shell Creek on State Highway 58,418.11,35.458649,-120.333518,400,ME,,WGS84,cch2,305966,,,http://cch2.org/portal/collections/individual/index.php?occid=305966,JN,top plant has no evidence of complete plant; bottom plant is cut off at base and whole plant can't be determined,NA,,,,,,,y,y,#DIV/0!
UCSB030035,5/9/1960,1960,5,9,130,,Santa Barbara,"25 yds. E of road, on Refugio Canyon Rd.; 6.7 mi. N of intersection at Hwy. 101",656.65,34.530427,-120.065895,102,ME,,WGS84,cch2,305967,,Beneath Quercus agrifolia; Baby Blue-eyes,http://cch2.org/portal/collections/individual/index.php?occid=305967,JN,no whole plants on sheet,NA,,,,,,,y,n,#DIV/0!
UCSB030030,3/18/1962,1962,3,18,77,,San Luis Obispo,2.0 miles west of La Panza on main road to Santa Margarita,717.17,35.356155,-120.247584,3937,ME,"not sure what ""main road"" means- uncertainty could probably be more or less",WGS84,cch2,305972,,On roadbank,http://cch2.org/portal/collections/individual/index.php?occid=305972,JN,top left plant,1,Total,6,2,0,1,0,,,1.555555556
UCSB030030,3/18/1962,1962,3,18,77,,San Luis Obispo,2.0 miles west of La Panza on main road to Santa Margarita,717.17,35.356155,-120.247584,3937,ME,"not sure what ""main road"" means- uncertainty could probably be more or less",WGS84,cch2,305972,,On roadbank,http://cch2.org/portal/collections/individual/index.php?occid=305972,JN,middle plant,2,Total,2,3,0,0,0,,,1.6
UCSB030030,3/18/1962,1962,3,18,77,,San Luis Obispo,2.0 miles west of La Panza on main road to Santa Margarita,717.17,35.356155,-120.247584,3937,ME,"not sure what ""main road"" means- uncertainty could probably be more or less",WGS84,cch2,305972,,On roadbank,http://cch2.org/portal/collections/individual/index.php?occid=305972,JN,top right plant,3,Total,1,1,1,0,0,,,2
UCSB030030,3/18/1962,1962,3,18,77,,San Luis Obispo,2.0 miles west of La Panza on main road to Santa Margarita,717.17,35.356155,-120.247584,3937,ME,"not sure what ""main road"" means- uncertainty could probably be more or less",WGS84,cch2,305972,,On roadbank,http://cch2.org/portal/collections/individual/index.php?occid=305972,JN,bottom left plant,4,Total,3,2,0,1,0,,,1.833333333
UCSB030030,3/18/1962,1962,3,18,77,,San Luis Obispo,2.0 miles west of La Panza on main road to Santa Margarita,717.17,35.356155,-120.247584,3937,ME,"not sure what ""main road"" means- uncertainty could probably be more or less",WGS84,cch2,305972,,On roadbank,http://cch2.org/portal/collections/individual/index.php?occid=305972,JN,bottom right plant (larger plant),5,Total,6,4,2,6,1,,,2.578947368
UCSB030028,4/12/1982,1982,4,12,102,,San Luis Obispo,On Pozo Road 2 miles east of the city of Pozo,469.38,35.31062,-120.346776,301,ME,,WGS84,cch2,305974,,"On vernally moist, south slope; with Pinus sabiniana, Vicia sp. and Calandrinia sp.; in clay soil",http://cch2.org/portal/collections/individual/index.php?occid=305974,JN,top plant,1,Total,3,2,1,2,0,,,2.25
UCSB030028,4/12/1982,1982,4,12,102,,San Luis Obispo,On Pozo Road 2 miles east of the city of Pozo,469.38,35.31062,-120.346776,301,ME,,WGS84,cch2,305974,,"On vernally moist, south slope; with Pinus sabiniana, Vicia sp. and Calandrinia sp.; in clay soil",http://cch2.org/portal/collections/individual/index.php?occid=305974,JN,bottom plant,2,Total,1,4,1,3,0,,,2.666666667
UCSB030056,2/21/1965,1965,2,21,52,,Monterey,1 mile west of Lockwood; 15 miles west of Highway 101 near Bradley,290.99,35.937774,-121.106443,369,ME,,WGS84,cch2,305975,,In grassy field; coarse sand,http://cch2.org/portal/collections/individual/index.php?occid=305975,JN,top left plant,1,Total,4,1,0,0,0,,,1.2
UCSB030056,2/21/1965,1965,2,21,52,,Monterey,1 mile west of Lockwood; 15 miles west of Highway 101 near Bradley,290.99,35.937774,-121.106443,369,ME,,WGS84,cch2,305975,,In grassy field; coarse sand,http://cch2.org/portal/collections/individual/index.php?occid=305975,JN,top right plant,2,Total,1,2,1,3,0,,,2.857142857
UCSB030056,2/21/1965,1965,2,21,52,,Monterey,1 mile west of Lockwood; 15 miles west of Highway 101 near Bradley,290.99,35.937774,-121.106443,369,ME,,WGS84,cch2,305975,,In grassy field; coarse sand,http://cch2.org/portal/collections/individual/index.php?occid=305975,JN,bottom left plant,3,Total,1,1,0,0,0,,,1.5
UCSB030056,2/21/1965,1965,2,21,52,,Monterey,1 mile west of Lockwood; 15 miles west of Highway 101 near Bradley,290.99,35.937774,-121.106443,369,ME,,WGS84,cch2,305975,,In grassy field; coarse sand,http://cch2.org/portal/collections/individual/index.php?occid=305975,JN,bottom right plant,4,Total,4,1,2,1,0,,,2
UCSB030027,3/20/1975,1975,3,20,79,,Los Angeles,2 miles east of Stunt Rd.; from Mulholland Hwy.; Santa Monica Mountains,356.65,34.092958,-118.622827,1320,ME,,WGS84,cch2,305977,,On a N-facing slope; in sandy rocky soil; by a stream; in a canyon,http://cch2.org/portal/collections/individual/index.php?occid=305977,JF,"top left, skip middle plant",1,Total,2,1,0,0,0,,,1.333333333
UCSB030027,3/20/1975,1975,3,20,79,,Los Angeles,2 miles east of Stunt Rd.; from Mulholland Hwy.; Santa Monica Mountains,356.65,34.092958,-118.622827,1320,ME,,WGS84,cch2,305977,,On a N-facing slope; in sandy rocky soil; by a stream; in a canyon,http://cch2.org/portal/collections/individual/index.php?occid=305977,JF,top right,2,Total,2,1,0,0,0,,,1.333333333
UCSB030027,3/20/1975,1975,3,20,79,,Los Angeles,2 miles east of Stunt Rd.; from Mulholland Hwy.; Santa Monica Mountains,356.65,34.092958,-118.622827,1320,ME,,WGS84,cch2,305977,,On a N-facing slope; in sandy rocky soil; by a stream; in a canyon,http://cch2.org/portal/collections/individual/index.php?occid=305977,JF,bottom left,3,Total,4,2,0,1,0,,,1.714285714
UCSB030027,3/20/1975,1975,3,20,79,,Los Angeles,2 miles east of Stunt Rd.; from Mulholland Hwy.; Santa Monica Mountains,356.65,34.092958,-118.622827,1320,ME,,WGS84,cch2,305977,,On a N-facing slope; in sandy rocky soil; by a stream; in a canyon,http://cch2.org/portal/collections/individual/index.php?occid=305977,JF,bottom middle,4,Total,3,1,0,0,0,,,1.25
UCSB030027,3/20/1975,1975,3,20,79,,Los Angeles,2 miles east of Stunt Rd.; from Mulholland Hwy.; Santa Monica Mountains,356.65,34.092958,-118.622827,1320,ME,,WGS84,cch2,305977,,On a N-facing slope; in sandy rocky soil; by a stream; in a canyon,http://cch2.org/portal/collections/individual/index.php?occid=305977,JF,bottom right,5,Total,1,1,0,0,0,,,1.5
UCSB030088,3/10/1979,1979,3,10,69,,San Diego,Old Julian Highway; 4 miles southeast of Ramona,615.73,33.049052,-116.787666,1049,ME,the place marker is more due east as opposed to southeast,WGS84,cch2,305978,,In grassland of Southern Oak Woodland; with Adenostoma and Erioganum,http://cch2.org/portal/collections/individual/index.php?occid=305978,JF,"top middle, skipped top left (not a whole plant + multiple different parts of plant",1,Total,4,4,1,0,0,,,1.666666667
UCSB030088,3/10/1979,1979,3,10,69,,San Diego,Old Julian Highway; 4 miles southeast of Ramona,615.73,33.049052,-116.787666,1049,ME,the place marker is more due east as opposed to southeast,WGS84,cch2,305978,,In grassland of Southern Oak Woodland; with Adenostoma and Erioganum,http://cch2.org/portal/collections/individual/index.php?occid=305978,JF,top right,2,Total,3,2,1,0,0,,,1.666666667
UCSB030088,3/10/1979,1979,3,10,69,,San Diego,Old Julian Highway; 4 miles southeast of Ramona,615.73,33.049052,-116.787666,1049,ME,the place marker is more due east as opposed to southeast,WGS84,cch2,305978,,In grassland of Southern Oak Woodland; with Adenostoma and Erioganum,http://cch2.org/portal/collections/individual/index.php?occid=305978,JF,"bottom left, skipped middle (not a whole plant)",3,Total,1,3,1,0,0,,,2
UCSB030088,3/10/1979,1979,3,10,69,,San Diego,Old Julian Highway; 4 miles southeast of Ramona,615.73,33.049052,-116.787666,1049,ME,the place marker is more due east as opposed to southeast,WGS84,cch2,305978,,In grassland of Southern Oak Woodland; with Adenostoma and Erioganum,http://cch2.org/portal/collections/individual/index.php?occid=305978,JF,"bottom right, whole plant?",4,Total,0,1,1,2,0,,,3.25
UCSB030087,3/7/1978,1978,3,7,66,,Tulare,Sequoia National Park; Shepherd Saddle Road; 0.8 mi. above Corrals; Ash Mnt.,595.75,36.492704,-118.845784,949,ME,,WGS84,cch2,305979,,"25 degree, east-facing slope; open grassland/Blue Oaks",http://cch2.org/portal/collections/individual/index.php?occid=305979,JF,left plant,1,Total,2,2,0,0,0,,,1.5
UCSB030087,3/7/1978,1978,3,7,66,,Tulare,Sequoia National Park; Shepherd Saddle Road; 0.8 mi. above Corrals; Ash Mnt.,595.75,36.492704,-118.845784,949,ME,,WGS84,cch2,305979,,"25 degree, east-facing slope; open grassland/Blue Oaks",http://cch2.org/portal/collections/individual/index.php?occid=305979,JF,right plant,2,Total,1,2,0,0,0,,,1.666666667
UCSB030086,3/26/1967,1967,3,26,85,,San Luis Obispo,North shore of Lake Nacimiento; near Bee Rock Campground; access by Interlake and Bee Rock Roads,244.79,35.754626,-120.933691,401,DC,,WGS84,cch2,305980,,With Quercus dumosa and Amsinkia intermedia; on steep east-facing slope; in sandy-clay soil,http://cch2.org/portal/collections/individual/index.php?occid=305980,JF,top left,1,Total,5,2,2,1,0,,,1.9
UCSB030086,3/26/1967,1967,3,26,85,,San Luis Obispo,North shore of Lake Nacimiento; near Bee Rock Campground; access by Interlake and Bee Rock Roads,244.79,35.754626,-120.933691,401,DC,,WGS84,cch2,305980,,With Quercus dumosa and Amsinkia intermedia; on steep east-facing slope; in sandy-clay soil,http://cch2.org/portal/collections/individual/index.php?occid=305980,JF,top middle,2,Total,2,2,0,1,0,,,2
UCSB030086,3/26/1967,1967,3,26,85,,San Luis Obispo,North shore of Lake Nacimiento; near Bee Rock Campground; access by Interlake and Bee Rock Roads,244.79,35.754626,-120.933691,401,DC,,WGS84,cch2,305980,,With Quercus dumosa and Amsinkia intermedia; on steep east-facing slope; in sandy-clay soil,http://cch2.org/portal/collections/individual/index.php?occid=305980,JF,top right,3,Total,0,1,0,0,0,,,2
UCSB030086,3/26/1967,1967,3,26,85,,San Luis Obispo,North shore of Lake Nacimiento; near Bee Rock Campground; access by Interlake and Bee Rock Roads,244.79,35.754626,-120.933691,401,DC,,WGS84,cch2,305980,,With Quercus dumosa and Amsinkia intermedia; on steep east-facing slope; in sandy-clay soil,http://cch2.org/portal/collections/individual/index.php?occid=305980,JF,"bottom left, skipped two plants in row on right (not suffificent base/roots)",4,Total,2,2,1,0,0,,,1.8
UCSB030084,2/12/1967,1967,2,12,43,,Colusa,Along roadside of Wilber Springs Road; 1.4 miles south of Wilber Springs; in Northern inner Coastal Ranges,475.33,39.026888,-122.427175,478,DC,,WGS84,cch2,305982,,On east-facing slope; in serpentine soil,http://cch2.org/portal/collections/individual/index.php?occid=305982,JF,,1,Total,1,1,0,0,0,,,1.5
UCSB030083,3/21/1940,1940,3,21,81,,Sonoma,At junction of Pleasant Avenue Road and Chalk Hill Road; 2-3 miles southeast of Windsor,52.77,38.540389,-122.774345,63,DC,,WGS84,cch2,305983,,"In open, grassy field",http://cch2.org/portal/collections/individual/index.php?occid=305983,JF,"left plant, skipped middle plant (no root/good base)",1,Total,2,2,0,2,0,,,2.333333333
UCSB030083,3/21/1940,1940,3,21,81,,Sonoma,At junction of Pleasant Avenue Road and Chalk Hill Road; 2-3 miles southeast of Windsor,52.77,38.540389,-122.774345,63,DC,,WGS84,cch2,305983,,"In open, grassy field",http://cch2.org/portal/collections/individual/index.php?occid=305983,JF,right plant,2,Total,3,2,0,6,0,,,2.818181818
UCSB030082,3/30/1962,1962,3,30,89,,Santa Barbara,At summit of San Marcos Pass; 8 miles northwest of Santa Barbara,540.39,34.503618,-119.802956,2639,DC,,WGS84,cch2,305984,,On grassy hillside; in shade,http://cch2.org/portal/collections/individual/index.php?occid=305984,JF,,1,Total,3,1,4,5,1,,,3
UCSB030080,3/22/1967,1967,3,22,81,,San Bernardino,Green Canyon Creek; Calif. 38; 1.4 miles west of Thurman Flats Campground; in the San Bernardino Mtns.,915.6,34.092978,-117.03341,1900,DC,,WGS84,cch2,305986,,"With Quercus spp., Encelia farinosa, and grasses; on stream bank; on south slope; in loam soil",http://cch2.org/portal/collections/individual/index.php?occid=305986,"JF, SA",didn't score 2 cut structures,1,Total,9,4,1,2,0,,,1.75
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"top row, far left",1,Total,2,2,0,0,0,,,1.5
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"top row, slightly elevated compared to plant 1, to right of plant 1",2,Total,1,1,0,0,0,,,1.5
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"top row, right of plant 2",3,Total,4,1,0,0,0,,,1.2
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"2nd row, 2nd from left; plant on left and on right was not scored (insufficient to call whole plants)",4,Total,4,0,0,0,0,,,1
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"2nd row, far right",5,Total,1,1,0,1,0,,,2.333333333
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"3rd row, far left",6,Total,0,1,0,0,0,,,2
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"3rd row, middle",7,Total,1,1,0,0,0,,,1.5
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"3rd row, far right",8,Total,1,2,1,0,0,,,2
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"4th row, far left",9,Total,5,2,0,2,0,,,1.888888889
UCSB030078,3/18/1950,1950,3,18,77,,Contra Costa,Saddle between North and South Peaks of Mount Diablo,1171.35,37.881702,-121.914268,1807,DC,,WGS84,cch2,305988,,"Gravelly soil, in open",http://cch2.org/portal/collections/individual/index.php?occid=305988,JF,"4th row, middle",10,Total,3,2,0,1,0,,,1.833333333
UCSB030075,5/24/1977,1977,5,24,144,,Mariposa,On Jersey Valley Rd.; 2 1/2 mi. from Scott Rd.,1052.26,37.533881,-119.835737,3442,DC,,WGS84,cch2,305991,,In a meadow; associated with Quercus lobata and Bromus mollis,http://cch2.org/portal/collections/individual/index.php?occid=305991,JF,"left, cut structure not scored ",1,Total,2,2,1,1,1,,,2.571428571
UCSB030075,5/24/1977,1977,5,24,144,,Mariposa,On Jersey Valley Rd.; 2 1/2 mi. from Scott Rd.,1052.26,37.533881,-119.835737,3442,DC,,WGS84,cch2,305991,,In a meadow; associated with Quercus lobata and Bromus mollis,http://cch2.org/portal/collections/individual/index.php?occid=305991,JF,right,2,Total,3,2,0,0,0,,,1.4
UCSB030074,3/18/1962,1962,3,18,77,,Santa Barbara,3.7 miles south of Tepusquet Canyon Road on Foxen Canyon Road,206.86,34.815291,-120.223705,811,DC,,WGS84,cch2,305992,,On sandstone roadcut,http://cch2.org/portal/collections/individual/index.php?occid=305992,JF,top left ,1,Total,2,3,0,1,0,,,2
UCSB030074,3/18/1962,1962,3,18,77,,Santa Barbara,3.7 miles south of Tepusquet Canyon Road on Foxen Canyon Road,206.86,34.815291,-120.223705,811,DC,,WGS84,cch2,305992,,On sandstone roadcut,http://cch2.org/portal/collections/individual/index.php?occid=305992,JF,top right,2,Total,5,3,0,3,0,,,2.090909091
UCSB030074,3/18/1962,1962,3,18,77,,Santa Barbara,3.7 miles south of Tepusquet Canyon Road on Foxen Canyon Road,206.86,34.815291,-120.223705,811,DC,,WGS84,cch2,305992,,On sandstone roadcut,http://cch2.org/portal/collections/individual/index.php?occid=305992,JF,bottom left,3,Total,3,1,1,1,0,,,2
UCSB030074,3/18/1962,1962,3,18,77,,Santa Barbara,3.7 miles south of Tepusquet Canyon Road on Foxen Canyon Road,206.86,34.815291,-120.223705,811,DC,,WGS84,cch2,305992,,On sandstone roadcut,http://cch2.org/portal/collections/individual/index.php?occid=305992,JF,"bottom right, slightly elevated",4,Total,1,2,0,0,1,,,2.5
UCSB030072,3/28/1959,1959,3,28,87,,Santa Barbara,500 yds. below Lake Cachuma Look Out Point; 50 yds. from Lake,230.57,34.580385,-119.973406,288,DC,,WGS84,cch2,305994,,Growing beneath the oaks; on loam soil; many grasses present,http://cch2.org/portal/collections/individual/index.php?occid=305994,JF,top right,1,Total,0,1,1,2,0,,,3.25
UCSB030072,3/28/1959,1959,3,28,87,,Santa Barbara,500 yds. below Lake Cachuma Look Out Point; 50 yds. from Lake,230.57,34.580385,-119.973406,288,DC,,WGS84,cch2,305994,,Growing beneath the oaks; on loam soil; many grasses present,http://cch2.org/portal/collections/individual/index.php?occid=305994,JF,middle,2,Total,1,1,0,3,0,,,3
UCSB030072,3/28/1959,1959,3,28,87,,Santa Barbara,500 yds. below Lake Cachuma Look Out Point; 50 yds. from Lake,230.57,34.580385,-119.973406,288,DC,,WGS84,cch2,305994,,Growing beneath the oaks; on loam soil; many grasses present,http://cch2.org/portal/collections/individual/index.php?occid=305994,JF,bottom left,3,Total,0,1,1,0,0,,,2.5
UCSB030071,4/5/1954,1954,4,5,95,,Santa Barbara,Middle Camp; Upper Santa Barbara Ynez Valley,483.9,34.510775,-119.579638,1185,DC,,WGS84,cch2,305995,,"Shaded woodland meadow; """"Baby Blue Eyes""""",http://cch2.org/portal/collections/individual/index.php?occid=305995,JF,"top right, top left not scored due to insufficient root system / base",1,Total,1,2,2,1,0,,,2.5
UCSB030071,4/5/1954,1954,4,5,95,,Santa Barbara,Middle Camp; Upper Santa Barbara Ynez Valley,483.9,34.510775,-119.579638,1185,DC,,WGS84,cch2,305995,,"Shaded woodland meadow; """"Baby Blue Eyes""""",http://cch2.org/portal/collections/individual/index.php?occid=305995,JF,"middle, lower left of plant 1",2,Total,1,1,2,3,0,,,3
UCSB030071,4/5/1954,1954,4,5,95,,Santa Barbara,Middle Camp; Upper Santa Barbara Ynez Valley,483.9,34.510775,-119.579638,1185,DC,,WGS84,cch2,305995,,"Shaded woodland meadow; """"Baby Blue Eyes""""",http://cch2.org/portal/collections/individual/index.php?occid=305995,JF,"bottom, lower left of plant 1",3,Total,1,1,0,1,0,,,2.333333333
UCSB030071,4/5/1954,1954,4,5,95,,Santa Barbara,Middle Camp; Upper Santa Barbara Ynez Valley,483.9,34.510775,-119.579638,1185,DC,,WGS84,cch2,305995,,"Shaded woodland meadow; """"Baby Blue Eyes""""",http://cch2.org/portal/collections/individual/index.php?occid=305995,JF,"bottom, lower right of plant 2",4,Total,2,1,2,4,0,,,2.888888889
UCSB030070,2/27/1952,1952,2,27,58,,Santa Barbara,Above Rattlesnake Cnyn. Dam; 150 ft. NE of Las Canoas Rd.; Santa Barbara,274.75,34.458054,-119.692398,300,DC,,WGS84,cch2,305996,,W-slope; woodland habitat,http://cch2.org/portal/collections/individual/index.php?occid=305996,"JF, SA",top ,1,Total,0,1,1,0,0,,,2.5
UCSB030070,2/27/1952,1952,2,27,58,,Santa Barbara,Above Rattlesnake Cnyn. Dam; 150 ft. NE of Las Canoas Rd.; Santa Barbara,274.75,34.458054,-119.692398,300,DC,,WGS84,cch2,305996,,W-slope; woodland habitat,http://cch2.org/portal/collections/individual/index.php?occid=305996,"JF, SA",bottom left,2,Total,1,1,0,0,0,,,1.5
UCSB030070,2/27/1952,1952,2,27,58,,Santa Barbara,Above Rattlesnake Cnyn. Dam; 150 ft. NE of Las Canoas Rd.; Santa Barbara,274.75,34.458054,-119.692398,300,DC,,WGS84,cch2,305996,,W-slope; woodland habitat,http://cch2.org/portal/collections/individual/index.php?occid=305996,"JF, SA",bottom right,3,Total,2,1,0,0,0,,,1.333333333
UCSB030057,4/10/1963,1963,4,10,100,,Los Angeles,"5.3 miles north of U.S. Highway 66; on San Dimas Canyon Road, San Dimas",486.85,34.175004,-117.762659,1200,DC,,WGS84,cch2,305998,,In clumps; on streambank; in rocky soil,http://cch2.org/portal/collections/individual/index.php?occid=305998,JF,"top left plant, other structures not scored",1,Total,2,1,0,0,0,,,1.333333333
