specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,2,Total,1,1,0,0,0,,,1.5
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,3,Total,3,1,0,0,0,,,1.25
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,4,Total,2,1,0,0,0,,,1.333333333
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,5,Total,2,1,0,0,0,,,1.333333333
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,6,Total,0,1,0,0,0,,,2
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,7,Total,2,1,0,0,0,,,1.333333333
JEPS3067,3/12/1916,1916,3,12,72,,Tuolumne,near Jamestown; nr Jamestown,457,37.95333,-120.42167,,,,,cch2,3279548,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3279548,WW,,8,Total,1,1,0,0,0,,,1.5
JEPS77206,4/24/1963,1963,4,24,114,atomaria,Marin,on Bolinas Road 5 mi s Fairfax,274,37.961857,-122.62954,4188,,,NAD27,cch2,3182148,Flowering/Fruiting,open grassy hilltop,http://cch2.org/portal/collections/individual/index.php?occid=3182148,WW,,1,Total,1,2,1,3,5,,,3.75
JEPS77206,4/24/1963,1963,4,24,114,atomaria,Marin,on Bolinas Road 5 mi s Fairfax,274,37.961857,-122.62954,4188,,,NAD27,cch2,3182148,Flowering/Fruiting,open grassy hilltop,http://cch2.org/portal/collections/individual/index.php?occid=3182148,WW,,2,Total,1,2,1,5,2,,,3.454545455
JEPS111846,3/25/2005,2005,3,25,84,menziesii,Contra Costa,Pinole Peak Fernandez Ranch. West of Christie Road. South of I-4 (behind golf course) and North of Pinole Peak,250,37.984165,-122.202774,100,,,WGS84,cch2,3292491,,on north-facing slopes; Plectritis and Collinsia sparsiflora.,http://cch2.org/portal/collections/individual/index.php?occid=3292491,WW,,1,Total,1,2,1,4,0,,,3
DAV300362,3/29/1931,1931,3,29,88,,Marin County,Marin County: Point Reyes.,78.49,38.073889,-122.926944,11236,,,WGS84,cch2,1399500,,,http://cch2.org/portal/collections/individual/index.php?occid=1399500,WW,NOT A WHOLE PLANT,NA,,,,,,,y,n,#DIV/0!
JEPS3117,5/14/1915,1915,5,14,134,,Tuolumne,"near Italian Bar (French Camp, South Fork Stanislaus River); South Fork Stanislaus River, near Italian Bar",1005,38.07775,-120.367325,174,,,NAD27,cch2,3487876,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3487876,WW,bottom left,1,Total,0,1,4,1,2,,,3.5
JEPS3117,5/14/1915,1915,5,14,134,,Tuolumne,"near Italian Bar (French Camp, South Fork Stanislaus River); South Fork Stanislaus River, near Italian Bar",1005,38.07775,-120.367325,174,,,NAD27,cch2,3487876,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3487876,WW,top right,2,Total,2,5,4,4,2,,,2.941176471
JEPS35787,3/25/1964,1964,3,25,85,atomaria,Sonoma,plowed field just off Arnold Drive at its junction with Fowler Creek Road (Sonoma Valley); Sonoma Valley,35,38.28706,-122.49319,678,,,NAD27,cch2,3511692,Flowering/Fruiting,"Plowed field, a single plant growing in a population of N. Menziesii",http://cch2.org/portal/collections/individual/index.php?occid=3511692,WW,,1,Total,23,18,5,14,3,,,2.301587302
DAV300345,5/10/1973,1973,5,10,130,,Sonoma,"CALIFORNIA: Sonoma County, Bodega Bay Head.",45.4,38.312739,-123.064749,1765,,,WGS84,cch2,1298941,,,http://cch2.org/portal/collections/individual/index.php?occid=1298941,WW,NO WHOLE PLANTS :(,NA,,,,,,,y,y,#DIV/0!
DAV300386,4/13/1975,1975,4,13,103,atomaria,Napa County,"Napa County: Soda Canyon Road, near outlet of canyon.",61,38.374167,-122.281111,1807,,,WGS84,cch2,1399061,,,http://cch2.org/portal/collections/individual/index.php?occid=1399061,WW,top,1,Total,3,3,5,4,1,,,2.8125
DAV300386,4/13/1975,1975,4,13,103,atomaria,Napa County,"Napa County: Soda Canyon Road, near outlet of canyon.",61,38.374167,-122.281111,1807,,,WGS84,cch2,1399061,,,http://cch2.org/portal/collections/individual/index.php?occid=1399061,WW,bottom,2,Total,2,5,2,6,6,,,3.428571429
JEPS110841,3/14/1977,1977,3,14,73,,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,,,,cch2,3180242,,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,WW,top,1,Total,1,3,0,1,0,,,2.2
JEPS110841,3/14/1977,1977,3,14,73,,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,,,,cch2,3180242,,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,WW,middle left,2,Total,4,2,0,1,0,,,1.714285714
JEPS110841,3/14/1977,1977,3,14,73,,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,,,,cch2,3180242,,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,WW,middle right,3,Total,2,1,0,1,0,,,2
JEPS110841,3/14/1977,1977,3,14,73,,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,,,,cch2,3180242,,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,WW,bottom left,4,Total,1,1,0,0,0,,,1.5
JEPS110841,3/14/1977,1977,3,14,73,,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,,,,cch2,3180242,,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,WW,bottom middle,5,Total,3,1,0,0,0,,,1.25
JEPS110841,3/14/1977,1977,3,14,73,,Napa,.2 mile north of Silverado Trail on Soda Canyon Rd.,121,38.3801,-122.2904,805,,,,cch2,3180242,,"volcanic under trees in pasture, west slope",http://cch2.org/portal/collections/individual/index.php?occid=3180242,WW,bottom right,6,Total,2,1,0,0,0,,,1.333333333
JEPS110847,2/16/1982,1982,2,16,47,menziesii,Napa,.3 mile north of Chimney Golf Course on Silverado Trail,20,38.3801,-122.3087,805,,,,cch2,3230205,,"alluvium open flat, marshy ground",http://cch2.org/portal/collections/individual/index.php?occid=3230205,WW,top left,1,Total,4,2,0,1,0,,,1.714285714
JEPS110847,2/16/1982,1982,2,16,47,menziesii,Napa,.3 mile north of Chimney Golf Course on Silverado Trail,20,38.3801,-122.3087,805,,,,cch2,3230205,,"alluvium open flat, marshy ground",http://cch2.org/portal/collections/individual/index.php?occid=3230205,WW,top right,2,Total,4,3,2,0,0,,,1.777777778
JEPS110847,2/16/1982,1982,2,16,47,menziesii,Napa,.3 mile north of Chimney Golf Course on Silverado Trail,20,38.3801,-122.3087,805,,,,cch2,3230205,,"alluvium open flat, marshy ground",http://cch2.org/portal/collections/individual/index.php?occid=3230205,WW,bottom left,3,Total,2,2,0,0,0,,,1.5
JEPS110847,2/16/1982,1982,2,16,47,menziesii,Napa,.3 mile north of Chimney Golf Course on Silverado Trail,20,38.3801,-122.3087,805,,,,cch2,3230205,,"alluvium open flat, marshy ground",http://cch2.org/portal/collections/individual/index.php?occid=3230205,WW,bottom right,4,Total,1,1,0,0,0,,,1.5
DAV300389,2/21/1988,1988,2,21,52,atomaria,Sonoma County,Sonoma County: South of Mt. St. Helena. Near Kenwood.,134.9,38.426644,-122.558797,2500,,,WGS84,cch2,1372989,,,http://cch2.org/portal/collections/individual/index.php?occid=1372989,WW,top left,1,Total,1,3,0,0,0,,,1.75
DAV300389,2/21/1988,1988,2,21,52,atomaria,Sonoma County,Sonoma County: South of Mt. St. Helena. Near Kenwood.,134.9,38.426644,-122.558797,2500,,,WGS84,cch2,1372989,,,http://cch2.org/portal/collections/individual/index.php?occid=1372989,WW,top right,2,Total,3,1,0,0,0,,,1.25
DAV300389,2/21/1988,1988,2,21,52,atomaria,Sonoma County,Sonoma County: South of Mt. St. Helena. Near Kenwood.,134.9,38.426644,-122.558797,2500,,,WGS84,cch2,1372989,,,http://cch2.org/portal/collections/individual/index.php?occid=1372989,WW,middle,3,Total,3,2,0,0,0,,,1.4
DAV300389,2/21/1988,1988,2,21,52,atomaria,Sonoma County,Sonoma County: South of Mt. St. Helena. Near Kenwood.,134.9,38.426644,-122.558797,2500,,,WGS84,cch2,1372989,,,http://cch2.org/portal/collections/individual/index.php?occid=1372989,WW,bottom left,4,Total,5,2,1,0,0,,,1.5
DAV300389,2/21/1988,1988,2,21,52,atomaria,Sonoma County,Sonoma County: South of Mt. St. Helena. Near Kenwood.,134.9,38.426644,-122.558797,2500,,,WGS84,cch2,1372989,,,http://cch2.org/portal/collections/individual/index.php?occid=1372989,WW,bottom middle,5,Total,0,3,0,0,0,,,2
DAV300405,5/21/1995,1995,5,21,141,menziesii,Napa County,Napa County: South side of Highway 128 about 3 mi. west of Wragg Canyon Rd.,250,38.433333,-122.166667,,,,,cch2,1373002,,,http://cch2.org/portal/collections/individual/index.php?occid=1373002,WW,,1,Total,11,11,13,8,1,,,2.477272727
DAV300383,5/8/1993,1993,5,8,128,atomaria,Sonoma County,Sonoma County: About 40 air miles N of San Francisco; about 11 air miles E of Santa Rosa and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn 1 mile.,365.79,38.436744,-122.514134,1000,,,WGS84,cch2,1372986,,,http://cch2.org/portal/collections/individual/index.php?occid=1372986,WW,top middle,1,Total,1,0,1,1,1,,,3.25
DAV300383,5/8/1993,1993,5,8,128,atomaria,Sonoma County,Sonoma County: About 40 air miles N of San Francisco; about 11 air miles E of Santa Rosa and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn 1 mile.,365.79,38.436744,-122.514134,1000,,,WGS84,cch2,1372986,,,http://cch2.org/portal/collections/individual/index.php?occid=1372986,WW,bottom,2,Total,0,1,3,1,1,,,3.333333333
DAV300399,4/24/1993,1993,4,24,114,menziesii,Sonoma County,"Sonoma County: Sugarloaf Ridge State Park. About 50 air miles N of San Francisco, 10 air miles E of Santa Rosa, 2.5 air miles NE of Kenwood and 18 air miles NW of Napa. Along Hillside Trail.",381,38.437955,-122.498336,1000,,,WGS84,cch2,1373001,,,http://cch2.org/portal/collections/individual/index.php?occid=1373001,WW,top middle,1,Total,1,1,1,0,1,,,2.75
DAV300399,4/24/1993,1993,4,24,114,menziesii,Sonoma County,"Sonoma County: Sugarloaf Ridge State Park. About 50 air miles N of San Francisco, 10 air miles E of Santa Rosa, 2.5 air miles NE of Kenwood and 18 air miles NW of Napa. Along Hillside Trail.",381,38.437955,-122.498336,1000,,,WGS84,cch2,1373001,,,http://cch2.org/portal/collections/individual/index.php?occid=1373001,WW,bottom left,2,Total,1,1,1,1,0,,,2.5
DAV300387,4/17/1993,1993,4,17,107,atomaria,Sonoma County,"Sonoma County: About 40 air miles N of San Francisco, 11 air miles E of Santa Rosa, and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn. 1 mile. Near visitor center.",366,38.442184,-122.527836,1000,,,WGS84,cch2,1372991,,,http://cch2.org/portal/collections/individual/index.php?occid=1372991,WW,top left,1,Total,0,1,0,2,1,,,3.75
DAV300387,4/17/1993,1993,4,17,107,atomaria,Sonoma County,"Sonoma County: About 40 air miles N of San Francisco, 11 air miles E of Santa Rosa, and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn. 1 mile. Near visitor center.",366,38.442184,-122.527836,1000,,,WGS84,cch2,1372991,,,http://cch2.org/portal/collections/individual/index.php?occid=1372991,WW,middle bottom,2,Total,1,1,1,1,7,,,4.090909091
DAV300387,4/17/1993,1993,4,17,107,atomaria,Sonoma County,"Sonoma County: About 40 air miles N of San Francisco, 11 air miles E of Santa Rosa, and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn. 1 mile. Near visitor center.",366,38.442184,-122.527836,1000,,,WGS84,cch2,1372991,,,http://cch2.org/portal/collections/individual/index.php?occid=1372991,WW,bottom right,3,Total,0,0,1,1,1,,,4
DAV300387,4/17/1993,1993,4,17,107,atomaria,Sonoma County,"Sonoma County: About 40 air miles N of San Francisco, 11 air miles E of Santa Rosa, and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn. 1 mile. Near visitor center.",366,38.442184,-122.527836,1000,,,WGS84,cch2,1372991,,,http://cch2.org/portal/collections/individual/index.php?occid=1372991,WW,bottom left,4,Total,2,1,1,2,0,,,2.5
JEPS21155,4/27/1936,1936,4,27,118,,Amador,"1/2 mi sw Sugar Loaf (sw of Plymouth); Jackson Quad., sw of Sugar, sw of Plymouth",243,38.4456,-120.8816,805,,,NAD27,cch2,3548538,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3548538,WW,no full plants :(,NA,,,,,,,y,y,#DIV/0!
DAV300406,2/7/2000,2000,2,7,38,menziesii,Yolo County,"Grasslands Regional Park. East of Davis, from intersection of I-80 and Mace Blvd., 3.5 mi. south on Mace Blvd.(County Road 104), thence east 1/4 mi along unpaved entrance road, then south about 200 yd.",12,38.492222,-121.686667,,,,,cch2,1301674,,,http://cch2.org/portal/collections/individual/index.php?occid=1301674,WW,blurry,1,Total,10,4,0,0,0,,,1.285714286
DAV300406,2/7/2000,2000,2,7,38,menziesii,Yolo County,"Grasslands Regional Park. East of Davis, from intersection of I-80 and Mace Blvd., 3.5 mi. south on Mace Blvd.(County Road 104), thence east 1/4 mi along unpaved entrance road, then south about 200 yd.",12,38.492222,-121.686667,,,,,cch2,1301674,,,http://cch2.org/portal/collections/individual/index.php?occid=1301674,WW,bottom left,2,Total,1,1,0,0,0,,,1.5
DAV300406,2/7/2000,2000,2,7,38,menziesii,Yolo County,"Grasslands Regional Park. East of Davis, from intersection of I-80 and Mace Blvd., 3.5 mi. south on Mace Blvd.(County Road 104), thence east 1/4 mi along unpaved entrance road, then south about 200 yd.",12,38.492222,-121.686667,,,,,cch2,1301674,,,http://cch2.org/portal/collections/individual/index.php?occid=1301674,WW,top right,3,Total,1,1,0,0,0,,,1.5
JEPS110848,4/11/1998,1998,4,11,101,atomaria,Napa,Langtry Road at Napa/Sonoma County line.,579,38.4957,-122.5283,805,,,,cch2,3474940,,"shale. On mossy, north facing slope with Linanthus and Phlox gr",http://cch2.org/portal/collections/individual/index.php?occid=3474940,WW,,1,Total,2,1,1,0,0,,,1.75
JEPS110848,4/11/1998,1998,4,11,101,atomaria,Napa,Langtry Road at Napa/Sonoma County line.,579,38.4957,-122.5283,805,,,,cch2,3474940,,"shale. On mossy, north facing slope with Linanthus and Phlox gr",http://cch2.org/portal/collections/individual/index.php?occid=3474940,WW,,2,Total,6,9,4,3,2,,,2.416666667
JEPS110848,4/11/1998,1998,4,11,101,atomaria,Napa,Langtry Road at Napa/Sonoma County line.,579,38.4957,-122.5283,805,,,,cch2,3474940,,"shale. On mossy, north facing slope with Linanthus and Phlox gr",http://cch2.org/portal/collections/individual/index.php?occid=3474940,WW,,3,Total,3,3,1,1,0,,,2
JEPS110848,4/11/1998,1998,4,11,101,atomaria,Napa,Langtry Road at Napa/Sonoma County line.,579,38.4957,-122.5283,805,,,,cch2,3474940,,"shale. On mossy, north facing slope with Linanthus and Phlox gr",http://cch2.org/portal/collections/individual/index.php?occid=3474940,WW,,4,Total,2,1,1,4,1,,,3.111111111
JEPS110848,4/11/1998,1998,4,11,101,atomaria,Napa,Langtry Road at Napa/Sonoma County line.,579,38.4957,-122.5283,805,,,,cch2,3474940,,"shale. On mossy, north facing slope with Linanthus and Phlox gr",http://cch2.org/portal/collections/individual/index.php?occid=3474940,WW,,5,Total,2,2,3,0,1,,,2.5
DAV300369,2/15/1945,1945,2,15,46,,Yolo County,"Yolo County: Putah Creek Canyon, west of Winters.",72.24,38.5017,-122.02626,804,,,WGS84,cch2,1372845,,,http://cch2.org/portal/collections/individual/index.php?occid=1372845,WW,,1,Total,3,1,0,0,0,,,1.25
DAV300369,2/15/1945,1945,2,15,46,,Yolo County,"Yolo County: Putah Creek Canyon, west of Winters.",72.24,38.5017,-122.02626,804,,,WGS84,cch2,1372845,,,http://cch2.org/portal/collections/individual/index.php?occid=1372845,WW,,2,Total,1,1,0,0,0,,,1.5
DAV300369,2/15/1945,1945,2,15,46,,Yolo County,"Yolo County: Putah Creek Canyon, west of Winters.",72.24,38.5017,-122.02626,804,,,WGS84,cch2,1372845,,,http://cch2.org/portal/collections/individual/index.php?occid=1372845,WW,,3,Total,1,0,0,0,0,,,1
DAV300369,2/15/1945,1945,2,15,46,,Yolo County,"Yolo County: Putah Creek Canyon, west of Winters.",72.24,38.5017,-122.02626,804,,,WGS84,cch2,1372845,,,http://cch2.org/portal/collections/individual/index.php?occid=1372845,WW,,4,Total,4,0,0,0,0,,,1
DAV300354,3/23/1967,1967,3,23,82,,Napa County,Napa County: c. 1 mi S of Spanish Flat.,168,38.52235,-122.21685,400,,,WGS84,cch2,1372985,,,http://cch2.org/portal/collections/individual/index.php?occid=1372985,WW,,1,Total,10,8,0,0,0,,,1.444444444
DAV300354,3/23/1967,1967,3,23,82,,Napa County,Napa County: c. 1 mi S of Spanish Flat.,168,38.52235,-122.21685,400,,,WGS84,cch2,1372985,,,http://cch2.org/portal/collections/individual/index.php?occid=1372985,WW,bottom left,2,Total,4,3,1,0,0,,,1.625
DAV300354,3/23/1967,1967,3,23,82,,Napa County,Napa County: c. 1 mi S of Spanish Flat.,168,38.52235,-122.21685,400,,,WGS84,cch2,1372985,,,http://cch2.org/portal/collections/individual/index.php?occid=1372985,WW,bottom right,3,Total,2,2,1,3,0,,,2.625
DAV300400,5/5/2012,2012,5,5,126,menziesii,Napa County,"Napa County: Las Posadas State Experimental Forest. Northeastern part of property, on Recreation flat.",388,38.561667,-122.403333,,,,NAD83,cch2,1371106,,,http://cch2.org/portal/collections/individual/index.php?occid=1371106,WW,,1,Total,3,2,3,7,3,,,3.277777778
DAV300400,5/5/2012,2012,5,5,126,menziesii,Napa County,"Napa County: Las Posadas State Experimental Forest. Northeastern part of property, on Recreation flat.",388,38.561667,-122.403333,,,,NAD83,cch2,1371106,,,http://cch2.org/portal/collections/individual/index.php?occid=1371106,WW,,2,Total,0,1,5,6,4,,,3.8125
DAV300363,4/25/2006,2006,4,25,115,,Napa County,"Napa County: Howell Mountain Plateau, about 1 km west of Angwin. McCrane property. Vineyard conversion.",526,38.578333,-122.460556,50,,,WGS84,cch2,1397330,,,http://cch2.org/portal/collections/individual/index.php?occid=1397330,WW,,1,Total,7,4,4,2,0,,,2.058823529
JEPS3962,4/14/1938,1938,4,14,104,,El Dorado,Nashville,253.16,38.57889,-120.84417,,,,,cch2,3485861,Flowering/Fruiting,"data in packet as ""Consumnes River"" but no mention of it on label",http://cch2.org/portal/collections/individual/index.php?occid=3485861,WW,,1,Total,5,5,0,4,2,,,2.5625
JEPS3962,4/14/1938,1938,4,14,104,,El Dorado,Nashville,253.16,38.57889,-120.84417,,,,,cch2,3485861,Flowering/Fruiting,"data in packet as ""Consumnes River"" but no mention of it on label",http://cch2.org/portal/collections/individual/index.php?occid=3485861,WW,,2,Total,1,2,0,4,4,,,3.727272727
JEPS110845,4/16/1994,1994,4,16,106,menziesii,Napa,North end of Chiles Valley near Chiles- Pope Valley Road.,228,38.5824,-122.4002,805,,,,cch2,3340493,,alluvium In low swale in cultivated field.,http://cch2.org/portal/collections/individual/index.php?occid=3340493,WW,,1,Total,4,3,1,2,0,,,2.1
JEPS110845,4/16/1994,1994,4,16,106,menziesii,Napa,North end of Chiles Valley near Chiles- Pope Valley Road.,228,38.5824,-122.4002,805,,,,cch2,3340493,,alluvium In low swale in cultivated field.,http://cch2.org/portal/collections/individual/index.php?occid=3340493,WW,,2,Total,2,3,2,6,0,,,2.923076923
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,1,Total,0,1,0,0,0,,,2
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,2,Total,1,0,1,1,0,,,2.666666667
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,3,Total,0,2,0,1,0,,,2.666666667
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,4,Total,1,1,0,0,0,,,1.5
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,5,Total,0,1,0,1,0,,,3
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,6,Total,1,0,1,2,0,,,3
DAV300374,3/23/2007,2007,3,23,82,,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,,,,NAD83,cch2,1322837,,,http://cch2.org/portal/collections/individual/index.php?occid=1322837,WW,,7,Total,1,1,1,0,0,,,2
JEPS110844,3/23/1996,1996,3,23,83,menziesii,Napa,".3 mile from Pope Canyon Road on Hardin Road, near airstrip.",184,38.6113,-122.3819,805,,,,cch2,3340573,,alluvium In cultivated field; flat.,http://cch2.org/portal/collections/individual/index.php?occid=3340573,WW,,1,Total,1,1,1,2,0,,,2.8
JEPS110846,4/18/1998,1998,4,18,108,menziesii,Napa,"Pope Valley, N of intersection of Pope Canyon Rd X Hardin Rd",182,38.6113,-122.4002,805,,,,cch2,3363476,,alluvium In deep loamy soil that has been ripped for grapes; flat,http://cch2.org/portal/collections/individual/index.php?occid=3363476,WW,left,1,Total,3,2,1,3,1,,,2.7
JEPS110846,4/18/1998,1998,4,18,108,menziesii,Napa,"Pope Valley, N of intersection of Pope Canyon Rd X Hardin Rd",182,38.6113,-122.4002,805,,,,cch2,3363476,,alluvium In deep loamy soil that has been ripped for grapes; flat,http://cch2.org/portal/collections/individual/index.php?occid=3363476,WW,right,2,Total,1,0,1,1,1,,,3.25
JEPS110846,4/18/1998,1998,4,18,108,menziesii,Napa,"Pope Valley, N of intersection of Pope Canyon Rd X Hardin Rd",182,38.6113,-122.4002,805,,,,cch2,3363476,,alluvium In deep loamy soil that has been ripped for grapes; flat,http://cch2.org/portal/collections/individual/index.php?occid=3363476,WW,middle,3,Total,1,1,0,2,0,,,2.75
DAV300335,4/22/1972,1972,4,22,113,,Napa County,Napa Co.: Pope Valley.,218.93,38.6151,-122.4282,5200,,,WGS84,cch2,1337092,,,http://cch2.org/portal/collections/individual/index.php?occid=1337092,WW,,NA,,,,,,,y,n,#DIV/0!
DAV300328,4/10/1995,1995,4,10,100,,Napa County,Napa County: Along Chiles Valley/Pope Valley Rd. approx. 2 m. S of Pope Canyon Rd. intersection. North Coast Biodiversity Arena.,175,38.616667,-122.383333,,,,,cch2,1372672,,,http://cch2.org/portal/collections/individual/index.php?occid=1372672,WW,,1,Total,1,1,1,3,0,,,3
DAV300388,3/14/1998,1998,3,14,73,atomaria,Sonoma County,"Sonoma County: Foote Ranch, NW base of Mt. St. Helena, corner of Ida Clayton Rd. and Hwy 128. Near 2nd pond on Foote Creek. North Coast Biodiversity Arena.",110,38.638058,-122.681057,500,,,WGS84,cch2,1372990,,,http://cch2.org/portal/collections/individual/index.php?occid=1372990,WW,top left under non whole plant,1,Total,1,0,1,0,0,,,2
DAV300388,3/14/1998,1998,3,14,73,atomaria,Sonoma County,"Sonoma County: Foote Ranch, NW base of Mt. St. Helena, corner of Ida Clayton Rd. and Hwy 128. Near 2nd pond on Foote Creek. North Coast Biodiversity Arena.",110,38.638058,-122.681057,500,,,WGS84,cch2,1372990,,,http://cch2.org/portal/collections/individual/index.php?occid=1372990,WW,right of plant1,2,Total,1,1,1,0,0,,,2
DAV300388,3/14/1998,1998,3,14,73,atomaria,Sonoma County,"Sonoma County: Foote Ranch, NW base of Mt. St. Helena, corner of Ida Clayton Rd. and Hwy 128. Near 2nd pond on Foote Creek. North Coast Biodiversity Arena.",110,38.638058,-122.681057,500,,,WGS84,cch2,1372990,,,http://cch2.org/portal/collections/individual/index.php?occid=1372990,WW,middle left,3,Total,3,1,1,0,0,,,1.6
DAV300388,3/14/1998,1998,3,14,73,atomaria,Sonoma County,"Sonoma County: Foote Ranch, NW base of Mt. St. Helena, corner of Ida Clayton Rd. and Hwy 128. Near 2nd pond on Foote Creek. North Coast Biodiversity Arena.",110,38.638058,-122.681057,500,,,WGS84,cch2,1372990,,,http://cch2.org/portal/collections/individual/index.php?occid=1372990,WW,,4,Total,3,4,3,3,0,,,2.461538462
