specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
UCR0077093,3/1/1997,1997,3,1,60,,Riverside,"Box Springs Mtns.: Coyote Hill (Bench Mark “Versity”, 1386 ft.) and ridge S and SE of the UCR Botanic Garden",427,33.96667,-117.32222,,,,,cch2,1466476,,"Coastal sage scrub, largely converted to annual grassland; much of the area burned in late spring 1996. Native annuals recovered in good numbers and weedy grasses noticably depressed.",http://cch2.org/portal/collections/individual/index.php?occid=1466476,CF,green stem facing right,6,Total,0,0,0,1,0,,,4
UCR0077093,3/1/1997,1997,3,1,60,,Riverside,"Box Springs Mtns.: Coyote Hill (Bench Mark “Versity”, 1386 ft.) and ridge S and SE of the UCR Botanic Garden",427,33.96667,-117.32222,,,,,cch2,1466476,,"Coastal sage scrub, largely converted to annual grassland; much of the area burned in late spring 1996. Native annuals recovered in good numbers and weedy grasses noticably depressed.",http://cch2.org/portal/collections/individual/index.php?occid=1466476,CF,,7,Total,1,1,0,1,0,,,2.333333333
UCR0077161,4/21/1994,1994,4,21,111,,Riverside,"Millard Canyon, near stream crossing of Forest Service Road 2S05, c. 4 miles south of Bear Wallow Spring",917,33.96667,-116.8,,,,,cch2,1477001,,Open sandy soil between shrubs in alluvial scrub dominated by Lepidospartum squamatum.,http://cch2.org/portal/collections/individual/index.php?occid=1477001,CF,,1,Total,16,19,16,6,15,,,2.791666667
UCR0077063,3/27/2004,2004,3,27,87,,Riverside,Riverside; UCR Botanical Garden,424,33.96667,-117.31944,,,,,cch2,1624857,,Native coastal sage scrub south of the garden fence.,http://cch2.org/portal/collections/individual/index.php?occid=1624857,CF,"only center is plant, others are clippings",1,Total,4,1,0,2,1,,,2.375
UCR0077067,4/30/1998,1998,4,30,120,,Riverside,"Morongo Indian Reservation, side canyon east of Hathaway Canyon, tree stand F-06",915,33.97222,-116.86056,,,,,cch2,1597546,,"Riparian woodland with Platanus racemosa, Fraxinus, Quercus wislizenii, Baccharis salicifolia, etc. Gravelly stream beds with clay-loam soil.",http://cch2.org/portal/collections/individual/index.php?occid=1597546,CF,,1,Total,0,3,2,11,9,,,4.04
UCR0077067,4/30/1998,1998,4,30,120,,Riverside,"Morongo Indian Reservation, side canyon east of Hathaway Canyon, tree stand F-06",915,33.97222,-116.86056,,,,,cch2,1597546,,"Riparian woodland with Platanus racemosa, Fraxinus, Quercus wislizenii, Baccharis salicifolia, etc. Gravelly stream beds with clay-loam soil.",http://cch2.org/portal/collections/individual/index.php?occid=1597546,CF,,2,Total,6,2,11,10,7,,,3.277777778
UCR0077067,4/30/1998,1998,4,30,120,,Riverside,"Morongo Indian Reservation, side canyon east of Hathaway Canyon, tree stand F-06",915,33.97222,-116.86056,,,,,cch2,1597546,,"Riparian woodland with Platanus racemosa, Fraxinus, Quercus wislizenii, Baccharis salicifolia, etc. Gravelly stream beds with clay-loam soil.",http://cch2.org/portal/collections/individual/index.php?occid=1597546,CF,,3,Total,11,3,5,16,5,,,3.025
UCR0077075,4/7/1994,1994,4,7,97,,Riverside,Big Springs Canyon and north on the crest to Two Trees Canyon (S side),752.09,33.975,-117.29167,,,,,cch2,1476992,,"Associated with Bromus spp., Salvia mellifera, S. apiana, Phacelia minor, Amsinckia menziesii, Erodium cicutarium, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1476992,CF,no whole plant,NA,,,,,,,y,y,#DIV/0!
UCR0077086,4/25/1976,1976,4,25,116,,Riverside,"Idyllwild - Banning Road, c. 1 mi from junction with Hurley Flats Road.",1372,33.98333,-116.8,,,,,cch2,1447223,,Chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1447223,CF,,1,Total,14,7,2,0,1,,,1.625
UCR0077086,4/25/1976,1976,4,25,116,,Riverside,"Idyllwild - Banning Road, c. 1 mi from junction with Hurley Flats Road.",1372,33.98333,-116.8,,,,,cch2,1447223,,Chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1447223,CF,,2,Total,20,10,6,4,3,,,2.069767442
UCR0077085,4/24/1996,1996,4,24,115,,Riverside,"Morongo Indian Reservation, along dirt road in Hathaway Canyon, near Burro Flats",915,33.98333,-116.85833,,,,,cch2,1476985,,Rocky loam in chaparral belt with grassy openings and oak and sycamore woodlands.,http://cch2.org/portal/collections/individual/index.php?occid=1476985,CF,,1,Total,3,3,1,2,0,,,2.222222222
UCR0077085,4/24/1996,1996,4,24,115,,Riverside,"Morongo Indian Reservation, along dirt road in Hathaway Canyon, near Burro Flats",915,33.98333,-116.85833,,,,,cch2,1476985,,Rocky loam in chaparral belt with grassy openings and oak and sycamore woodlands.,http://cch2.org/portal/collections/individual/index.php?occid=1476985,CF,plant is under overlapping plant: one on top not considered plant,2,Total,2,3,0,0,2,,,2.571428571
UCR0077085,4/24/1996,1996,4,24,115,,Riverside,"Morongo Indian Reservation, along dirt road in Hathaway Canyon, near Burro Flats",915,33.98333,-116.85833,,,,,cch2,1476985,,Rocky loam in chaparral belt with grassy openings and oak and sycamore woodlands.,http://cch2.org/portal/collections/individual/index.php?occid=1476985,CF,top right scored as open flower due to petal length,3,Total,2,2,1,0,0,,,1.8
UCR0077085,4/24/1996,1996,4,24,115,,Riverside,"Morongo Indian Reservation, along dirt road in Hathaway Canyon, near Burro Flats",915,33.98333,-116.85833,,,,,cch2,1476985,,Rocky loam in chaparral belt with grassy openings and oak and sycamore woodlands.,http://cch2.org/portal/collections/individual/index.php?occid=1476985,CF,,4,Total,7,2,1,0,0,,,1.4
UCR0077085,4/24/1996,1996,4,24,115,,Riverside,"Morongo Indian Reservation, along dirt road in Hathaway Canyon, near Burro Flats",915,33.98333,-116.85833,,,,,cch2,1476985,,Rocky loam in chaparral belt with grassy openings and oak and sycamore woodlands.,http://cch2.org/portal/collections/individual/index.php?occid=1476985,CF,,5,Total,2,2,1,1,0,,,2.166666667
UCR0077065,5/14/1998,1998,5,14,134,,Riverside,"Morongo Indian Reservation, flat area cut by small wash, south and west of dirt road to Kitching Peak near junction with East Branch Millard Canyon, tree stand M-04",1128,33.98528,-116.78056,,,,,cch2,1598399,,"Stream bench with Fraxinus dipetala, Quercus wislizenii, Eriogonum fasciculatum, Adenostoma fasciculatum, Juglans, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1598399,CF,,1,Total,1,1,3,2,2,,,3.333333333
UCR0077053,5/21/1998,1998,5,21,141,,Riverside,"Morongo Indian Reservation, Hathaway Creek Canyon, NW of Cabazon",976,33.98592,-116.86969,,,,,cch2,1658740,,"Riparian woodland along stream in deep canyon; with Quercus chrysolepis, Alnus rhombifolia, Salix laevigata, Toxicodendron diversilobum. Woodland stand H03.",http://cch2.org/portal/collections/individual/index.php?occid=1658740,CF,,1,Total,5,7,5,7,2,,,2.769230769
UCR0077053,5/21/1998,1998,5,21,141,,Riverside,"Morongo Indian Reservation, Hathaway Creek Canyon, NW of Cabazon",976,33.98592,-116.86969,,,,,cch2,1658740,,"Riparian woodland along stream in deep canyon; with Quercus chrysolepis, Alnus rhombifolia, Salix laevigata, Toxicodendron diversilobum. Woodland stand H03.",http://cch2.org/portal/collections/individual/index.php?occid=1658740,CF,,2,Total,3,1,3,4,3,,,3.214285714
UCR0077051,5/29/1994,1994,5,29,149,integrifolia,Riverside,"East Branch Millard Canyon, along Forest Service Road 4S45",1200,33.98639,-116.78333,,,,,cch2,1487087,,"Rocky canyon bottom in chaparral, with Adenostoma, Quercus wislizenii, Fraxinus dipetala, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1487087,CF,CRAZY: almost entirely mature fruits,1,Total,6,3,5,26,116,,,4.557692308
UCR0077054,4/9/1998,1998,4,9,99,,Riverside,"Morongo Indian Reservation, Wood Canyon, east of upper Potrero Canyon",1305,33.99253,-116.82772,,,,,cch2,1658723,,Woodland stand MOR W5.,http://cch2.org/portal/collections/individual/index.php?occid=1658723,CF,,1,Total,2,4,0,4,0,,,2.6
UCR0077054,4/9/1998,1998,4,9,99,,Riverside,"Morongo Indian Reservation, Wood Canyon, east of upper Potrero Canyon",1305,33.99253,-116.82772,,,,,cch2,1658723,,Woodland stand MOR W5.,http://cch2.org/portal/collections/individual/index.php?occid=1658723,CF,,2,Total,11,11,0,8,0,,,2.166666667
UCR0077066,4/23/1998,1998,4,23,113,,Riverside,"Morongo Indian Reservation, seep in Wood Canyon, tree stand W-07",1220,33.99722,-116.83,,,,,cch2,1597758,,"With Baccharis salicifolia, Hydrocotyle, Rorippa nasturtium-aquaticum, Quercus wislizenii, Platanus racemosa, Ranunculus cymbalaria, Rhamnus, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1597758,CF,,1,Total,8,8,1,11,2,,,2.7
UCR0077159,5/5/1968,1968,5,5,126,,San Bernardino,"Wildwood Canyon, east end, Camp Wiwoca",1098,34.01167,-116.985,,,,,cch2,1447233,,"Southern oak woodland, in sandy loam soil.",http://cch2.org/portal/collections/individual/index.php?occid=1447233,CF,,1,Total,19,42,21,21,6,,,2.568807339
UCR0077138,4/4/1998,1998,4,4,94,,San Bernardino,"City of Grand Terrace, east of corner of Van Buren St. and Observation Dr.",396,34.02056,-117.30389,,,,,cch2,1494698,,"Dry granitic pediment and lower W facing slopes in CSS. Associated with Eriogonum fasciculatum, Artemesia californica, and Heterotheca grandiflora.",http://cch2.org/portal/collections/individual/index.php?occid=1494698,CF,,1,Total,15,16,2,10,2,,,2.288888889
UCR0077073,5/27/2004,2004,5,27,148,,Riverside,"head of Banning (San Gorgonio River) Canyon close to the San Bernardino Co. line, 1 mi SE of Oak Glen Conservation Camp",1341,34.02375,-116.89231,,,,,cch2,1585711,,"Chaparral on slopes, canyon bottom with washes and open woodland of Platanus and Quercus.",http://cch2.org/portal/collections/individual/index.php?occid=1585711,CF,,1,Total,4,9,1,19,7,,,3.4
UCR0077150,4/7/1993,1993,4,7,97,,San Bernardino,"E side Water Cyn, trib of Wildwood Cyn from N; SW foot Pisgah Pk",979,34.025,-116.98333,,,,,cch2,1462115,,,http://cch2.org/portal/collections/individual/index.php?occid=1462115,CF,,1,Total,2,3,0,0,0,,,1.6
UCR0077150,4/7/1993,1993,4,7,97,,San Bernardino,"E side Water Cyn, trib of Wildwood Cyn from N; SW foot Pisgah Pk",979,34.025,-116.98333,,,,,cch2,1462115,,,http://cch2.org/portal/collections/individual/index.php?occid=1462115,CF,,2,Total,8,4,0,0,0,,,1.333333333
UCR0077150,4/7/1993,1993,4,7,97,,San Bernardino,"E side Water Cyn, trib of Wildwood Cyn from N; SW foot Pisgah Pk",979,34.025,-116.98333,,,,,cch2,1462115,,,http://cch2.org/portal/collections/individual/index.php?occid=1462115,CF,,3,Total,9,7,0,0,0,,,1.4375
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,middle most left,1,Total,1,3,0,1,0,,,2.2
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,top right of plant 1: petals at the top,2,Total,0,2,0,1,0,,,2.666666667
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,single yellowish flower sticking up,3,Total,2,1,0,0,0,,,1.333333333
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,highest reaching,4,Total,1,1,1,0,0,,,2
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,right below plant 4; a little overlap,5,Total,1,1,0,0,0,,,1.5
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,most right of first row,6,Total,1,0,0,0,0,,,1
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,below plant 2; C shaped plant with one cotyledon persisting,7,Total,1,2,0,0,0,,,1.666666667
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,root structure next to plant 7,8,Total,0,2,0,0,0,,,2
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,horizontal plant,9,Total,1,1,0,0,0,,,1.5
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,"next to plant 9, root at top",10,Total,1,1,0,0,0,,,1.5
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,"next to plant 10, root at bottom",11,Total,2,1,0,0,0,,,1.333333333
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,"next to plant 11, root at bottom",12,Total,0,2,0,1,0,,,2.666666667
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,second to right in middle row,13,Total,3,0,1,0,0,,,1.5
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,"bottom left, two cotyledons visible",14,Total,2,1,0,0,0,,,1.333333333
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,most bottom,15,Total,1,0,0,0,0,,,1
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,"above plant 15, left root structure",16,Total,1,0,0,0,0,,,1
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,"above plant 15, top right root structure",17,Total,1,0,0,0,0,,,1
UCR0077151,4/8/1992,1992,4,8,99,integrifolia,San Bernardino,"east of Yucaipa, Water Canyon, a tributary of Wildwood Canyon from the north. E-facing hillside below the stables (old Hunt Ranch), west of Water Canyon Rd",1009,34.025,-116.99167,,,,,cch2,1462116,,"Chaparral on hillside, cleared pasture (annual grassland) on alluvium.",http://cch2.org/portal/collections/individual/index.php?occid=1462116,CF,bottom right,18,Total,1,0,0,0,0,,,1
UCR0077141,4/4/1998,1998,4,4,94,,San Bernardino,"Colton: c. 0.3 km north of Little Highgrove (pk 1478), c. 0.8 km west of the corner of Barton Rd. and La Cadena Dr.",412,34.032,-117.342,,,,,cch2,1494676,,"Dry granitic slopes with coastal sage scrub; associated with Encelia farinosa, Guttierezia californica, Solanum xanti, Salvia apiana, Salvia mellifera, and Lessingia filaginifolia.",http://cch2.org/portal/collections/individual/index.php?occid=1494676,JN,plant is missing several stems and connections can't be determined with certainty,NA,Total,,,,,,y,y,#DIV/0!
UCR0077106,5/2/1974,1974,5,2,122,integrifolia,Riverside,Banning Canyon,1524,34.03333,-116.86056,,,,,cch2,1447222,,Roadside in chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1447222,CF,,1,Total,15,19,3,11,6,,,2.518518519
UCR0077106,5/2/1974,1974,5,2,122,integrifolia,Riverside,Banning Canyon,1524,34.03333,-116.86056,,,,,cch2,1447222,,Roadside in chaparral.,http://cch2.org/portal/collections/individual/index.php?occid=1447222,CF,,2,Total,10,18,3,9,6,,,2.630434783
UCR0077168,5/7/1999,1999,5,7,127,integrifolia,San Bernardino,0.25 to 0.75 miles NE of the Riverside Ave. crossing,244,34.03333,-117.38333,,,,,cch2,1481033,,"Sandy mesas just up out of the active river channel. Associated with Gilia capitata, Cryptantha muricata, Cryptantha micrantha, Cryptantha intermedia, Eriogonum thurberi, and Pectocarya linearis.",http://cch2.org/portal/collections/individual/index.php?occid=1481033,CF,,1,Total,1,3,4,5,10,,,3.869565217
UCR0077142,2/28/1998,1998,2,28,59,,San Bernardino,"“Wilder’s Canyon Pass,” Fontana city limits, c. 0.5 miles SE of corner of Citrus Ave. and Poplar Ave.",427,34.03556,-117.4575,,,,,cch2,3137227,,"Gently sloping meadow with sandy soil on mountain pass; very moist in places. Associated with Encelia farinosa, Lessingia filaginifolia, Helianthus annuus, Gutierrezia californica, Phacelia minor, and Calochortus plummerae.",http://cch2.org/portal/collections/individual/index.php?occid=3137227,CF,plant is really dark so some structures not scored due to uncertainty; only middle plant counted as other two don't have clear roots or persisting cotyledons,1,Total,6,1,0,0,0,,,1.142857143
UCR0077157,4/15/1995,1995,4,15,105,,San Bernardino,"Fontana, east slopes of the Jurupa Hills, south of Jurupa Hills Regional Park, west of Sierra Ave, NE of Mt. Jurupa",366,34.03917,-117.44028,,,,,cch2,1476999,,Coastal sage scrub and patches of chaparral on steep granitic slopes.,http://cch2.org/portal/collections/individual/index.php?occid=1476999,CF,,1,Total,19,22,11,20,13,,,2.835294118
UCR0077144,2/25/1997,1997,2,25,56,menziesii,San Bernardino,"Jurupa Hills: Mary Vagl Museum and Nature Center, Cypress St., Fontana",401.77,34.04167,-117.45,,,,,cch2,1476993,,"Dry N-facing hillside with large boulders and rock outcrops, along seasonal stream. Assoc. with Amsinckia intermedia, Eucrypta chrysanthemifolia, Rhamnus crocea, Ceanothus crassifolius, Crassula connata, introduced weeds.",http://cch2.org/portal/collections/individual/index.php?occid=1476993,CF,,1,Total,5,5,0,1,0,,,1.727272727
UCR0077139,4/30/2001,2001,4,30,120,,San Bernardino,"Redlands, east side of Sand Canyon Road, near Crafton Hills College",633,34.04444,-117.115,,,,,cch2,1503943,,"Disturbed rocky clay, southfacing slopes, full sun. Very degraded chaparral, indications of clearing and pasture use; numerous exotic grasses with remnants of native vegetation. Generally with Bromus spp., Eriogonum fasciculatum, Artemisia californica, Phacelia, Bloomeria.",http://cch2.org/portal/collections/individual/index.php?occid=1503943,CF,no clear root; clippings,NA,,,,,,,y,y,#DIV/0!
UCR0077137,4/28/1975,1975,4,28,118,integrifolia,San Bernardino,"near Black Rock Spring, Joshua Tree National Monument",1341,34.05667,-116.395,,,,,cch2,1462120,,"Assoc. with Juniperus, Quercus, Pinus, Eriogonum fasciculatum, and Haplopappus linearifolius.",http://cch2.org/portal/collections/individual/index.php?occid=1462120,CF,second from left with lighter root,1,Total,1,1,0,0,0,,,1.5
UCR0077137,4/28/1975,1975,4,28,118,integrifolia,San Bernardino,"near Black Rock Spring, Joshua Tree National Monument",1341,34.05667,-116.395,,,,,cch2,1462120,,"Assoc. with Juniperus, Quercus, Pinus, Eriogonum fasciculatum, and Haplopappus linearifolius.",http://cch2.org/portal/collections/individual/index.php?occid=1462120,CF,fourth from bottom left,2,Total,1,3,1,0,0,,,2
UCR0077137,4/28/1975,1975,4,28,118,integrifolia,San Bernardino,"near Black Rock Spring, Joshua Tree National Monument",1341,34.05667,-116.395,,,,,cch2,1462120,,"Assoc. with Juniperus, Quercus, Pinus, Eriogonum fasciculatum, and Haplopappus linearifolius.",http://cch2.org/portal/collections/individual/index.php?occid=1462120,CF,top right of plant 2,3,Total,0,1,0,0,0,,,2
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,top left (there are plants/clippings on this sheet that are a different species),1,Total,0,1,0,0,0,,,2
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,,2,Total,0,1,1,1,0,,,3
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,,3,Total,1,1,0,1,0,,,2.333333333
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,small curved plant at top right,4,Total,0,0,0,2,0,,,4
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,,5,Total,1,3,1,3,0,,,2.75
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,,6,Total,1,2,1,2,0,,,2.666666667
UCR0077169,5/11/1996,1996,5,11,132,,San Bernardino,"San Bernardino Nat. Forest, Audubon Society’s “Bearpaw Ranch” Sanctuary, below Forest Falls. Just off Calif. Hwy 38 turnoff to Forest Falls, south of Mill Creek, in vicinity of University Creek",1341,34.09167,-116.95833,,,,,cch2,1465881,,"Pine/oak chaparral; soil sandy/gravelly decomposed granite. Assoc. with Pinus, Quercus, Fraxinus, Acer macrophyllum, etc.",http://cch2.org/portal/collections/individual/index.php?occid=1465881,CF,,7,Total,0,4,1,4,0,,,3
