specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
UC373304,1882-05-01,1882,5,1,121,integrifolia,Los Angeles,Pasadena,249.86,34.152867,-118.121454,6700,,,WGS84,cch2,3149658,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149658,SA,,9,Total,1,3,0,2,0,,,2.5
UC373304,1882-05-01,1882,5,1,121,integrifolia,Los Angeles,Pasadena,249.86,34.152867,-118.121454,6700,,,WGS84,cch2,3149658,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149658,SA,plant above color square,10,Total,1,4,0,0,0,,,1.8
UC373304,1882-05-01,1882,5,1,121,integrifolia,Los Angeles,Pasadena,249.86,34.152867,-118.121454,6700,,,WGS84,cch2,3149658,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149658,SA,plant to the right of color square,11,Total,1,3,0,0,0,,,1.75
UC1426018,3/29/1973,1973,3,29,88,,Los Angeles,"Evey Canyon San Gabriel Mountains, Evey Canyon (0.3 mi from mouth canyon, San Gabriel Mountains)",713,34.166069,-117.683611,150,,,WGS84,cch2,3282758,Flowering/Fruiting,along roadside in open grassy area of mixed evergreen forest 0.3 mi from mouth canyon,http://cch2.org/portal/collections/individual/index.php?occid=3282758,SA,large plant,1,Total,8,16,4,1,0,,,1.931034483
UC1426018,3/29/1973,1973,3,29,88,,Los Angeles,"Evey Canyon San Gabriel Mountains, Evey Canyon (0.3 mi from mouth canyon, San Gabriel Mountains)",713,34.166069,-117.683611,150,,,WGS84,cch2,3282758,Flowering/Fruiting,along roadside in open grassy area of mixed evergreen forest 0.3 mi from mouth canyon,http://cch2.org/portal/collections/individual/index.php?occid=3282758,SA,small plant,2,Total,4,4,0,0,0,,,1.5
UC1400331,6/9/1971,1971,6,9,160,integrifolia,San Bernardino,"Cucamonga Canyon along truck trail San Bernardino National Forest, San Gabriel Mts.",792,34.18067,-117.63038,2000,,,WGS84,cch2,3151236,Flowering/Fruiting,along truck trail,http://cch2.org/portal/collections/individual/index.php?occid=3151236,SA,,1,Total,7,13,6,7,2,,,2.542857143
UC284097,4/1/1917,1917,4,1,91,integrifolia,San Bernardino,Cucamonga Canyon,914,34.1859,-117.6217,3000,,,WGS84,cch2,3148557,Flowering/Fruiting,sahdy bank,http://cch2.org/portal/collections/individual/index.php?occid=3148557,SA,,1,Total,0,2,1,0,0,,,2.333333333
UC284097,4/1/1917,1917,4,1,91,integrifolia,San Bernardino,Cucamonga Canyon,914,34.1859,-117.6217,3000,,,WGS84,cch2,3148557,Flowering/Fruiting,sahdy bank,http://cch2.org/portal/collections/individual/index.php?occid=3148557,SA,,2,Total,1,1,1,0,0,,,2
UC284097,4/1/1917,1917,4,1,91,integrifolia,San Bernardino,Cucamonga Canyon,914,34.1859,-117.6217,3000,,,WGS84,cch2,3148557,Flowering/Fruiting,sahdy bank,http://cch2.org/portal/collections/individual/index.php?occid=3148557,SA,,3,Total,2,6,2,1,0,,,2.181818182
UC284097,4/1/1917,1917,4,1,91,integrifolia,San Bernardino,Cucamonga Canyon,914,34.1859,-117.6217,3000,,,WGS84,cch2,3148557,Flowering/Fruiting,sahdy bank,http://cch2.org/portal/collections/individual/index.php?occid=3148557,SA,,4,Total,2,8,2,1,0,,,2.153846154
UC197349,1885-04-01,1885,4,1,91,integrifolia,San Bernardino,East Twin Creek,609,34.1861,-117.2557,2000,,,WGS84,cch2,3152982,Flowering/Fruiting,foothills,http://cch2.org/portal/collections/individual/index.php?occid=3152982,SA,,1,Total,8,11,3,3,0,,,2.04
SFV112673,5/16/2001,2001,5,16,136,integrifolia,Los Angeles,San Rafael Hills; San Rafael Hills. Ridgetop along trailside on Liz's Loop (Edison Road) to Cherry Canyon Fire Road.,457,34.19525,-118.2065833,1000,,,,cch2,616273,Flowering,"Associated plants included: Acourtia microcephala, Adenostoma fasciculatum, Anthriscus caucalis, Brassica, Bromus diandrus, Bromus sterilis, Centaurea melitensis, Cercocarpus betuloides, Eucrypta chrysanthemifolia, Hesperocnide tenella, Marah macrocarpus, Paeonia californica, Quercus berberidifolia, Quercus engelmannii X Q. durata, Rhus trilobata, Ribes aureum, Salvia mellifera, Solanum douglasii, and Sambucus mexicana.",http://cch2.org/portal/collections/individual/index.php?occid=616273,SA,,1,Total,2,8,1,3,1,,,2.533333333
UC1375274,6/5/1971,1971,6,5,156,integrifolia,San Bernardino,"San Sevaine Cow Camp San Bernardino National Forest, San Gabriel Mts. (San Gabriel Mts.)",1417,34.2023,-117.4873,500,,,WGS84,cch2,3148497,Flowering/Fruiting,"on burns; yellow pine forest with Quercus kelloggii, Pinus labertiana, Q. chrysolepis",http://cch2.org/portal/collections/individual/index.php?occid=3148497,SA,,1,Total,17,44,5,10,13,,,2.528089888
SFV112679,2/10/2003,2003,2,10,41,menziesii,Los Angeles,Verdugo Mountains; South side of Verdugo Mountains along dirt road (Brand Park Motorway) to top of crest at Verdugo Motorway. South side of slope at saddle of Verdugo Motorway and Brand Park Motorway on the crest of mountains.,823,34.20333333,-118.2647222,1000,,,,cch2,611803,Flowering,"Fire (Summer-Fall 2002) didn't burn down the north side of the mountains. Plants coming back are: Camissonia californica, Hirschfeldia incana, Ambrosia acanthicarpa, Schismus barbatus, Erodium cicutarium, Filago californica, F. gallica, Lupinus bicolor, Cryptantha intermedia, Pterostegia drymarioides, Bromus madritensis rubens, Lotus strigosus, Nemophila menziesii, and Chenopodium sp. Resprouting on south side of crest were: Malosma laurina, Adenostoma fasciculatum, Yucca whipplei, and Marah macrocarpus. At top of crest were: Arctostaphylos glandulosa, Hazardia squarrosa grindeliodes, and Delphinium cardinale resprouting. Near top but on north side were: Cercocarpus betuloides, Leptodactyloon californicum, Keckiella cordifolia, Ceanothus crassifolius, Arctostaphylos glauca, and Xylococcus bicolor (half of shrub burned and vigorously resprouting back).",http://cch2.org/portal/collections/individual/index.php?occid=611803,SA,"first plant in second row is 2 plants, skipped. no clear structures on bottom plant, skipped",1,Total,0,3,1,1,0,,,2.6
SFV112679,2/10/2003,2003,2,10,41,menziesii,Los Angeles,Verdugo Mountains; South side of Verdugo Mountains along dirt road (Brand Park Motorway) to top of crest at Verdugo Motorway. South side of slope at saddle of Verdugo Motorway and Brand Park Motorway on the crest of mountains.,823,34.20333333,-118.2647222,1000,,,,cch2,611803,Flowering,"Fire (Summer-Fall 2002) didn't burn down the north side of the mountains. Plants coming back are: Camissonia californica, Hirschfeldia incana, Ambrosia acanthicarpa, Schismus barbatus, Erodium cicutarium, Filago californica, F. gallica, Lupinus bicolor, Cryptantha intermedia, Pterostegia drymarioides, Bromus madritensis rubens, Lotus strigosus, Nemophila menziesii, and Chenopodium sp. Resprouting on south side of crest were: Malosma laurina, Adenostoma fasciculatum, Yucca whipplei, and Marah macrocarpus. At top of crest were: Arctostaphylos glandulosa, Hazardia squarrosa grindeliodes, and Delphinium cardinale resprouting. Near top but on north side were: Cercocarpus betuloides, Leptodactyloon californicum, Keckiella cordifolia, Ceanothus crassifolius, Arctostaphylos glauca, and Xylococcus bicolor (half of shrub burned and vigorously resprouting back).",http://cch2.org/portal/collections/individual/index.php?occid=611803,SA,,2,Total,2,6,0,0,0,,,1.75
SFV112679,2/10/2003,2003,2,10,41,menziesii,Los Angeles,Verdugo Mountains; South side of Verdugo Mountains along dirt road (Brand Park Motorway) to top of crest at Verdugo Motorway. South side of slope at saddle of Verdugo Motorway and Brand Park Motorway on the crest of mountains.,823,34.20333333,-118.2647222,1000,,,,cch2,611803,Flowering,"Fire (Summer-Fall 2002) didn't burn down the north side of the mountains. Plants coming back are: Camissonia californica, Hirschfeldia incana, Ambrosia acanthicarpa, Schismus barbatus, Erodium cicutarium, Filago californica, F. gallica, Lupinus bicolor, Cryptantha intermedia, Pterostegia drymarioides, Bromus madritensis rubens, Lotus strigosus, Nemophila menziesii, and Chenopodium sp. Resprouting on south side of crest were: Malosma laurina, Adenostoma fasciculatum, Yucca whipplei, and Marah macrocarpus. At top of crest were: Arctostaphylos glandulosa, Hazardia squarrosa grindeliodes, and Delphinium cardinale resprouting. Near top but on north side were: Cercocarpus betuloides, Leptodactyloon californicum, Keckiella cordifolia, Ceanothus crassifolius, Arctostaphylos glauca, and Xylococcus bicolor (half of shrub burned and vigorously resprouting back).",http://cch2.org/portal/collections/individual/index.php?occid=611803,SA,,3,Total,1,1,0,0,0,,,1.5
SFV112679,2/10/2003,2003,2,10,41,menziesii,Los Angeles,Verdugo Mountains; South side of Verdugo Mountains along dirt road (Brand Park Motorway) to top of crest at Verdugo Motorway. South side of slope at saddle of Verdugo Motorway and Brand Park Motorway on the crest of mountains.,823,34.20333333,-118.2647222,1000,,,,cch2,611803,Flowering,"Fire (Summer-Fall 2002) didn't burn down the north side of the mountains. Plants coming back are: Camissonia californica, Hirschfeldia incana, Ambrosia acanthicarpa, Schismus barbatus, Erodium cicutarium, Filago californica, F. gallica, Lupinus bicolor, Cryptantha intermedia, Pterostegia drymarioides, Bromus madritensis rubens, Lotus strigosus, Nemophila menziesii, and Chenopodium sp. Resprouting on south side of crest were: Malosma laurina, Adenostoma fasciculatum, Yucca whipplei, and Marah macrocarpus. At top of crest were: Arctostaphylos glandulosa, Hazardia squarrosa grindeliodes, and Delphinium cardinale resprouting. Near top but on north side were: Cercocarpus betuloides, Leptodactyloon californicum, Keckiella cordifolia, Ceanothus crassifolius, Arctostaphylos glauca, and Xylococcus bicolor (half of shrub burned and vigorously resprouting back).",http://cch2.org/portal/collections/individual/index.php?occid=611803,SA,,4,Total,0,1,0,0,0,,,2
UC314574,5/7/1926,1926,5,7,127,integrifolia,San Bernardino,Waterman Canyon,844.52,34.204324,-117.281563,3200,,,WGS84,cch2,3149649,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149649,SA,top,1,Total,15,20,8,10,13,,,2.787878788
UC314574,5/7/1926,1926,5,7,127,integrifolia,San Bernardino,Waterman Canyon,844.52,34.204324,-117.281563,3200,,,WGS84,cch2,3149649,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149649,SA,bottom,2,Total,8,31,9,21,12,,,2.975308642
UC314574,5/7/1926,1926,5,7,127,integrifolia,San Bernardino,Waterman Canyon,844.52,34.204324,-117.281563,3200,,,WGS84,cch2,3149649,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149649,SA,right,3,Total,4,11,9,9,7,,,3.1
UC126808,5/29/1906,1906,5,29,149,integrifolia,San Bernardino,southern slope San Bernardino Mts.,1066,34.2092,-117.2866,4000,,,WGS84,cch2,3158457,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158457,SA,,1,Total,6,14,7,8,0,,,2.485714286
UC284098,6/8/1917,1917,6,8,159,integrifolia,San Bernardino,"Canyon Diablo San Bernardino Mts., Canyon Diablo",609,34.2147,-117.3343,3500,,,WGS84,cch2,3149091,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3149091,DG,"Very busy plant (monstrosity); no evidence of clippings, assuming this is one whole plant. Var. integrifolia = small pale flowers. Likely underestimating buds. Some small non-Nemophila capsules present near top",1,Total,11,31,16,23,35,,,3.344827586
SFV112670,4/19/1978,1978,4,19,109,integrifolia,Los Angeles,Verdugo Mountains; About 2 miles from end of Walnut Ave. on Stough Canyon fire road.,610,34.22,-118.31,1000,,,,cch2,613410,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613410,SA,top,1,Total,11,3,0,0,0,,,1.214285714
SFV112670,4/19/1978,1978,4,19,109,integrifolia,Los Angeles,Verdugo Mountains; About 2 miles from end of Walnut Ave. on Stough Canyon fire road.,610,34.22,-118.31,1000,,,,cch2,613410,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613410,SA,middle,2,Total,2,5,0,0,0,,,1.714285714
SFV112670,4/19/1978,1978,4,19,109,integrifolia,Los Angeles,Verdugo Mountains; About 2 miles from end of Walnut Ave. on Stough Canyon fire road.,610,34.22,-118.31,1000,,,,cch2,613410,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613410,SA,bottom,3,Total,4,7,2,4,0,,,2.352941176
UC450875,3/7/1931,1931,3,7,66,,Los Angeles,"Vineland Ave. , Vineland Ave. (Roscoe)",251.29,34.220536,-118.370733,1600,,,WGS84,cch2,3272449,Flowering/Fruiting,waste land growing under cactus,http://cch2.org/portal/collections/individual/index.php?occid=3272449,SA,"two plants intertwined in bottom left, skipped",1,Total,1,0,0,0,0,,,1
UC450875,3/7/1931,1931,3,7,66,,Los Angeles,"Vineland Ave. , Vineland Ave. (Roscoe)",251.29,34.220536,-118.370733,1600,,,WGS84,cch2,3272449,Flowering/Fruiting,waste land growing under cactus,http://cch2.org/portal/collections/individual/index.php?occid=3272449,SA,,2,Total,1,1,0,0,0,,,1.5
UC450875,3/7/1931,1931,3,7,66,,Los Angeles,"Vineland Ave. , Vineland Ave. (Roscoe)",251.29,34.220536,-118.370733,1600,,,WGS84,cch2,3272449,Flowering/Fruiting,waste land growing under cactus,http://cch2.org/portal/collections/individual/index.php?occid=3272449,SA,,3,Total,0,1,0,0,0,,,2
UC450875,3/7/1931,1931,3,7,66,,Los Angeles,"Vineland Ave. , Vineland Ave. (Roscoe)",251.29,34.220536,-118.370733,1600,,,WGS84,cch2,3272449,Flowering/Fruiting,waste land growing under cactus,http://cch2.org/portal/collections/individual/index.php?occid=3272449,SA,,4,Total,0,1,0,0,0,,,2
UC450875,3/7/1931,1931,3,7,66,,Los Angeles,"Vineland Ave. , Vineland Ave. (Roscoe)",251.29,34.220536,-118.370733,1600,,,WGS84,cch2,3272449,Flowering/Fruiting,waste land growing under cactus,http://cch2.org/portal/collections/individual/index.php?occid=3272449,SA,,5,Total,3,2,0,0,0,,,1.4
UC880911,7/8/1920,1920,7,8,190,integrifolia,Los Angeles,Mt. Wilson,609,34.22639,-118.06528,,,,,cch2,3161354,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3161354,SA,EXCLUDE: no whole plants,NA,,,,,,,,,#DIV/0!
SFV112672,4/4/2002,2002,4,4,94,integrifolia,Los Angeles,Verdugo Mountains; Southwest side. From saddle along main crest where the dirt roads of Verdugo Mountain Way and Chandler Fire Road meet (Thomas Guide 1998 street guide and directory) head north down Wildwood Fire Road (closed road and plants growing back onto road) to old home site near La Tuna Canyon Road.,532,34.22769444,-118.322,1000,,,,cch2,611352,Flowering,"Associated with: Mimulus aurantiacus, Eriogonum fasciculatum, Lessingia filaginifolia, Melica imperfecta, Artemisia californica, Eriophyllum confertiflorum, Heteromeles arbutifolia, Cercocarpus betuloides, Adenostoma fasciculatum, Prunus ilicifolia, Lithophragma affine, plus ferns of Aspidotis californica, Polypodium californicum, and Pentagramma triangularis.",http://cch2.org/portal/collections/individual/index.php?occid=611352,SA,,1,Total,2,3,0,2,0,,,2.285714286
SFV112672,4/4/2002,2002,4,4,94,integrifolia,Los Angeles,Verdugo Mountains; Southwest side. From saddle along main crest where the dirt roads of Verdugo Mountain Way and Chandler Fire Road meet (Thomas Guide 1998 street guide and directory) head north down Wildwood Fire Road (closed road and plants growing back onto road) to old home site near La Tuna Canyon Road.,532,34.22769444,-118.322,1000,,,,cch2,611352,Flowering,"Associated with: Mimulus aurantiacus, Eriogonum fasciculatum, Lessingia filaginifolia, Melica imperfecta, Artemisia californica, Eriophyllum confertiflorum, Heteromeles arbutifolia, Cercocarpus betuloides, Adenostoma fasciculatum, Prunus ilicifolia, Lithophragma affine, plus ferns of Aspidotis californica, Polypodium californicum, and Pentagramma triangularis.",http://cch2.org/portal/collections/individual/index.php?occid=611352,SA,,2,Total,1,2,0,0,0,,,1.666666667
SFV112672,4/4/2002,2002,4,4,94,integrifolia,Los Angeles,Verdugo Mountains; Southwest side. From saddle along main crest where the dirt roads of Verdugo Mountain Way and Chandler Fire Road meet (Thomas Guide 1998 street guide and directory) head north down Wildwood Fire Road (closed road and plants growing back onto road) to old home site near La Tuna Canyon Road.,532,34.22769444,-118.322,1000,,,,cch2,611352,Flowering,"Associated with: Mimulus aurantiacus, Eriogonum fasciculatum, Lessingia filaginifolia, Melica imperfecta, Artemisia californica, Eriophyllum confertiflorum, Heteromeles arbutifolia, Cercocarpus betuloides, Adenostoma fasciculatum, Prunus ilicifolia, Lithophragma affine, plus ferns of Aspidotis californica, Polypodium californicum, and Pentagramma triangularis.",http://cch2.org/portal/collections/individual/index.php?occid=611352,SA,,3,Total,3,1,0,0,0,,,1.25
SFV112672,4/4/2002,2002,4,4,94,integrifolia,Los Angeles,Verdugo Mountains; Southwest side. From saddle along main crest where the dirt roads of Verdugo Mountain Way and Chandler Fire Road meet (Thomas Guide 1998 street guide and directory) head north down Wildwood Fire Road (closed road and plants growing back onto road) to old home site near La Tuna Canyon Road.,532,34.22769444,-118.322,1000,,,,cch2,611352,Flowering,"Associated with: Mimulus aurantiacus, Eriogonum fasciculatum, Lessingia filaginifolia, Melica imperfecta, Artemisia californica, Eriophyllum confertiflorum, Heteromeles arbutifolia, Cercocarpus betuloides, Adenostoma fasciculatum, Prunus ilicifolia, Lithophragma affine, plus ferns of Aspidotis californica, Polypodium californicum, and Pentagramma triangularis.",http://cch2.org/portal/collections/individual/index.php?occid=611352,SA,,4,Total,2,1,1,0,0,,,1.75
UC168373,1889-06-11,1889,6,11,162,integrifolia,San Bernardino,near summit Waterman's Canyon; near Summit Waterman's Canyon,1219,34.2281,-117.301,1200,,,WGS84,cch2,3157399,Flowering/Fruiting,dry slope,http://cch2.org/portal/collections/individual/index.php?occid=3157399,SA,,1,Total,6,12,10,15,1,,,2.840909091
UC168373,1889-06-11,1889,6,11,162,integrifolia,San Bernardino,near summit Waterman's Canyon; near Summit Waterman's Canyon,1219,34.2281,-117.301,1200,,,WGS84,cch2,3157399,Flowering/Fruiting,dry slope,http://cch2.org/portal/collections/individual/index.php?occid=3157399,SA,,2,Total,23,44,13,13,4,,,2.288659794
UC1562873,5/24/1987,1987,5,24,144,integrifolia,San Bernardino,"on Hwy 18 ca 1 mi w Rim Forest ((Rim of the World Dr), head of Strawberry Creek in San Bernardino Mts.); San Bernardino Mts., w of Rim Forest, Strawberry Creek",1676,34.2291,-117.2331,805,,,NAD27,cch2,3160619,Flowering/Fruiting,"in shade oftrees; hd creek; grassy e-fcg slopes mixed forest of Calocedrus, sugar pine & Q. kelloggi",http://cch2.org/portal/collections/individual/index.php?occid=3160619,SA,left is not a full plant,1,Total,6,4,2,3,1,,,2.3125
UC1562873,5/24/1987,1987,5,24,144,integrifolia,San Bernardino,"on Hwy 18 ca 1 mi w Rim Forest ((Rim of the World Dr), head of Strawberry Creek in San Bernardino Mts.); San Bernardino Mts., w of Rim Forest, Strawberry Creek",1676,34.2291,-117.2331,805,,,NAD27,cch2,3160619,Flowering/Fruiting,"in shade oftrees; hd creek; grassy e-fcg slopes mixed forest of Calocedrus, sugar pine & Q. kelloggi",http://cch2.org/portal/collections/individual/index.php?occid=3160619,SA,,2,Total,1,4,1,8,5,,,3.631578947
SFV112668,5/14/1994,1994,5,14,134,,Los Angeles,San Gabriel Mountains; 1 miles west on 2N23 from Newcomb's Saddle.,950,34.24,-118.02,1000,,,,cch2,613407,Flowering,"Chaparral - conifer-oak woodlands. Dominant associates include Pseudotsuga macrocarpa, Quercus berberidifolia, Quercus chrysolepis, Rhus ovata, Ceanothus leucodermis, and Ceanothus integerrimus.",http://cch2.org/portal/collections/individual/index.php?occid=613407,SA,EXCLUDE: no whole plants,NA,,,,,,,,,#DIV/0!
SFV112666,6/2/1962,1962,6,2,153,,Los Angeles,San Gabriel Mountains; Roadside along Route 2 (Angeles Crest Highway) about 5 miles north of La Canada.,793,34.25,-118.19,1000,,,,cch2,613396,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613396,SA,,1,Total,3,6,7,14,7,,,3.432432432
UC880908,6/5/1935,1935,6,5,156,integrifolia,San Bernardino,"Sawpit Canyon San Bernardino Mts., Sawpit Canyon",1270,34.264,-117.3371,2500,,,WGS84,cch2,3151378,Flowering/Fruiting,deep shade on slope,http://cch2.org/portal/collections/individual/index.php?occid=3151378,SA,"Small clipping in top right, skipped",1,Total,15,27,17,23,9,,,2.824175824
SFV112678,5/28/1998,1998,5,28,148,menziesii,Los Angeles,San Gabriel Mountains; Arroyo Seco near Switzer Picnic Area.,976,34.26666667,-118.1416667,1000,,,,cch2,613399,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613399,SA,skip middle plant,1,Total,1,4,1,1,0,,,2.285714286
SFV112678,5/28/1998,1998,5,28,148,menziesii,Los Angeles,San Gabriel Mountains; Arroyo Seco near Switzer Picnic Area.,976,34.26666667,-118.1416667,1000,,,,cch2,613399,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613399,SA,bottom left,2,Total,0,1,0,0,0,,,2
SFV112678,5/28/1998,1998,5,28,148,menziesii,Los Angeles,San Gabriel Mountains; Arroyo Seco near Switzer Picnic Area.,976,34.26666667,-118.1416667,1000,,,,cch2,613399,Flowering,,http://cch2.org/portal/collections/individual/index.php?occid=613399,SA,bottom right,3,Total,1,2,1,1,0,,,2.4
UC1069189,5/3/1935,1935,5,3,123,integrifolia,San Bernardino,"1 1/2 mi nne of n end Grass Valley; Deep Creek Quad., San Bernardino NF, nne of Grass Valley",1463,34.287,-117.2157,805,,,NAD27,cch2,3147315,Flowering/Fruiting,Veg. Type: J Cp B ; sw slope,http://cch2.org/portal/collections/individual/index.php?occid=3147315,SA,top,1,Total,10,13,1,1,0,,,1.72
UC1069189,5/3/1935,1935,5,3,123,integrifolia,San Bernardino,"1 1/2 mi nne of n end Grass Valley; Deep Creek Quad., San Bernardino NF, nne of Grass Valley",1463,34.287,-117.2157,805,,,NAD27,cch2,3147315,Flowering/Fruiting,Veg. Type: J Cp B ; sw slope,http://cch2.org/portal/collections/individual/index.php?occid=3147315,SA,left,2,Total,3,6,6,2,2,,,2.684210526
UC1069189,5/3/1935,1935,5,3,123,integrifolia,San Bernardino,"1 1/2 mi nne of n end Grass Valley; Deep Creek Quad., San Bernardino NF, nne of Grass Valley",1463,34.287,-117.2157,805,,,NAD27,cch2,3147315,Flowering/Fruiting,Veg. Type: J Cp B ; sw slope,http://cch2.org/portal/collections/individual/index.php?occid=3147315,SA,middle,3,Total,2,5,2,1,0,,,2.2
UC1069189,5/3/1935,1935,5,3,123,integrifolia,San Bernardino,"1 1/2 mi nne of n end Grass Valley; Deep Creek Quad., San Bernardino NF, nne of Grass Valley",1463,34.287,-117.2157,805,,,NAD27,cch2,3147315,Flowering/Fruiting,Veg. Type: J Cp B ; sw slope,http://cch2.org/portal/collections/individual/index.php?occid=3147315,SA,bottom,4,Total,2,5,1,4,0,,,2.583333333
UC1979852,5/21/2008,2008,5,21,142,integrifolia,San Bernardino,Transverse Ranges; San Bernadino Mountains region: East of Rock Camp Station. North of Lake Arrowhead.,1469,34.28903,-117.20592,,,,,cch2,3154326,Flowering/Fruiting,Northwest raining dry draw (dry at this point) that drains into the stream east of Rock Camp Station. This stream empties into Willow Creek. This draw is east of the stream. Grassy and sandy soil in draw.,http://cch2.org/portal/collections/individual/index.php?occid=3154326,SA,top left,1,Total,6,9,6,1,1,,,2.217391304
UC1979852,5/21/2008,2008,5,21,142,integrifolia,San Bernardino,Transverse Ranges; San Bernadino Mountains region: East of Rock Camp Station. North of Lake Arrowhead.,1469,34.28903,-117.20592,,,,,cch2,3154326,Flowering/Fruiting,Northwest raining dry draw (dry at this point) that drains into the stream east of Rock Camp Station. This stream empties into Willow Creek. This draw is east of the stream. Grassy and sandy soil in draw.,http://cch2.org/portal/collections/individual/index.php?occid=3154326,SA,top right,2,Total,4,2,3,1,0,,,2.1
UC1979852,5/21/2008,2008,5,21,142,integrifolia,San Bernardino,Transverse Ranges; San Bernadino Mountains region: East of Rock Camp Station. North of Lake Arrowhead.,1469,34.28903,-117.20592,,,,,cch2,3154326,Flowering/Fruiting,Northwest raining dry draw (dry at this point) that drains into the stream east of Rock Camp Station. This stream empties into Willow Creek. This draw is east of the stream. Grassy and sandy soil in draw.,http://cch2.org/portal/collections/individual/index.php?occid=3154326,SA,bottom left,3,Total,0,3,0,0,0,,,2
SFV112659,4/9/1995,1995,4,9,99,,Los Angeles,"San Gabriel Mountains; Angeles Forest Highway, 3.5 miles north of junction with Angeles Crest Highway. 100 m off highway.",915,34.3,-118.15,1000,,,,cch2,607801,Flowering,"Dominant associates include: Quercus berberidifolia, Eriogonum fasciculatum, and Ceanothus integerrimus. Other associates include Nemophila menziesii, Claytonia perfoliata, Avena barbata, and Castilleja affinis.",http://cch2.org/portal/collections/individual/index.php?occid=607801,SA,left,1,Total,1,3,2,0,0,,,2.166666667
SFV112659,4/9/1995,1995,4,9,99,,Los Angeles,"San Gabriel Mountains; Angeles Forest Highway, 3.5 miles north of junction with Angeles Crest Highway. 100 m off highway.",915,34.3,-118.15,1000,,,,cch2,607801,Flowering,"Dominant associates include: Quercus berberidifolia, Eriogonum fasciculatum, and Ceanothus integerrimus. Other associates include Nemophila menziesii, Claytonia perfoliata, Avena barbata, and Castilleja affinis.",http://cch2.org/portal/collections/individual/index.php?occid=607801,SA,middle,2,Total,1,2,0,0,0,,,1.666666667
SFV112659,4/9/1995,1995,4,9,99,,Los Angeles,"San Gabriel Mountains; Angeles Forest Highway, 3.5 miles north of junction with Angeles Crest Highway. 100 m off highway.",915,34.3,-118.15,1000,,,,cch2,607801,Flowering,"Dominant associates include: Quercus berberidifolia, Eriogonum fasciculatum, and Ceanothus integerrimus. Other associates include Nemophila menziesii, Claytonia perfoliata, Avena barbata, and Castilleja affinis.",http://cch2.org/portal/collections/individual/index.php?occid=607801,SA,right,3,Total,2,1,1,0,0,,,1.75
UC1518672,5/10/1979,1979,5,10,130,integrifolia,San Bernardino,"on road to Silverwood Lake above stream in Horsethief Canyon (s of junction with road to Hesperia); above stream Horsethief Canyon, rd to Hesperia",1097,34.30317,-117.337528,900,,,WGS84,cch2,3148507,Flowering/Fruiting,desert transition chaparral; in shade of large granitic boulders and shrubs,http://cch2.org/portal/collections/individual/index.php?occid=3148507,SA,top right; blurry image,1,Total,3,3,1,0,0,,,1.714285714
UC1518672,5/10/1979,1979,5,10,130,integrifolia,San Bernardino,"on road to Silverwood Lake above stream in Horsethief Canyon (s of junction with road to Hesperia); above stream Horsethief Canyon, rd to Hesperia",1097,34.30317,-117.337528,900,,,WGS84,cch2,3148507,Flowering/Fruiting,desert transition chaparral; in shade of large granitic boulders and shrubs,http://cch2.org/portal/collections/individual/index.php?occid=3148507,SA,bottom left,2,Total,2,4,2,2,0,,,2.4
UC572487,4/27/1935,1935,4,27,117,integrifolia,San Bernardino,"3/4 mi n Lake Arrowhead (San Bernardino National Forest); Deep Creek Quad., San Bernardino National For, n Lake Arrowh",1386,34.316,-117.1982,805,,,NAD27,cch2,3158546,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158546,SA,row 1,1,Total,5,5,4,0,0,,,1.928571429
UC572487,4/27/1935,1935,4,27,117,integrifolia,San Bernardino,"3/4 mi n Lake Arrowhead (San Bernardino National Forest); Deep Creek Quad., San Bernardino National For, n Lake Arrowh",1386,34.316,-117.1982,805,,,NAD27,cch2,3158546,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3158546,SA,,2,Total,4,5,1,1,0,,,1.909090909
