ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
SBBG127800,2003,34.5767,-118.8861,885,15.3,24.3,8.2,16,543,19,46.5,1284.6,27,3787,1653,642,327,74,333,259,3,-11.9,45.5,-9999,1325,994,57
SBBG48273,1973,34.4293,-119.706,66,15.7,19.5,12.5,7,445,11,57.7,1709.1,9,3826,1193,291,361,7,360,354,0,-3.2,39,-9999,1136,809,65
SBBG64774,1928,34.4895,-120.225,133,15,18.6,12,6.6,462,15,54,1215.1,11,3551,1378,198,360,11,360,349,1,-3.7,38.2,-9999,1098,754,65
SBBG81949,1950,34.9712,-119.4556,837,14.9,23.4,8.3,15,216,12,115.6,1893.1,27,3651,1688,545,315,86,323,237,1,-13.4,43.6,-9999,1386,1170,52
SBBG82469,1955,34.6515,-120.3135,194,15.5,19.7,11.3,8.3,437,14,58.3,1435,12,3749,1289,309,348,41,346,306,1,-7.9,40.5,-9999,1296,944,56
UCSB12894,1962,33.5173,-117.5955,85,18.1,23.5,13.7,9.9,324,15,86.8,1526.2,6,4714,793,778,365,3,365,362,0,0.4,44.1,-9999,1345,1043,61
UCSB48119,1982,33.531,-117.5892,110,18.1,23.6,13.5,10.1,333,16,84.2,1464.9,6,4714,802,786,365,3,364,361,0,-0.3,44.2,-9999,1357,1049,61
UCSB5334,1958,34.2302,-118.1816,659,17.3,24.5,11.7,12.8,568,29,48,834.2,11,4426,1078,774,361,12,360,348,1,-2.3,43.9,-9999,1295,912,63
UCSB5339,1935,34.1992,-117.7796,826,16.6,24.3,11,13.3,670,33,39.7,732.2,13,4208,1236,702,355,25,357,331,1,-4.7,43.8,-9999,1279,867,62
UC571709,1935,37.3424,-121.6406,1193,13.5,21.9,7,14.8,667,41,35.2,536.1,41,3175,2055,392,346,38,348,310,7,-8.5,38.1,15.5,918,618,75
UCD40102,1970,38.1995,-120.3288,717,15.2,25.1,7,18.1,910,63,27.7,399.3,36,3785,1788,740,314,88,324,236,8,-13.9,46.6,-9999,1316,900,55
UC1069198,1936,38.1934,-122.9514,40,12.6,15,9,6,869,39,26,382.7,21,2732,2053,52,345,42,341,299,4,-8.7,33.6,-9999,910,523,68
POM13005,1922,33.701,-116.7105,1450,14.1,22.8,7.6,15.2,549,65,43.9,352.8,36,3401,1923,485,301,104,321,217,4,-15.7,42.7,-9999,1324,913,54
RSA660848,1988,34.2833,-118.1205,1689,14.2,23.5,7,16.5,788,30,30.6,784.7,40,3445,1953,546,341,50,344,294,8,-8.4,40.5,-9999,1045,722,71
UCSB71124,NA,35.7269,-118.5458,1663,10.9,21,3.1,18,718,49,29.2,433,110,2516,2850,277,251,129,297,168,37,-21.3,39.2,-9999,1114,760,58
OBI42757,1969,33.9662,-117.3194,402,18.1,25.8,11.9,14,272,19,103.3,1384.4,9,4748,946,954,355,24,354,330,0,-5.1,47.1,-9999,1500,1226,54
SD10392,1935,32.8442,-117.2525,172,17.3,21.8,13.6,8.2,300,14,91.1,1577,6,4425,862,562,365,0,364,364,0,1.3,39.4,-9999,1064,769,72
SD10785,1935,32.6589,-116.1008,871,16.7,25.7,9.2,16.5,341,42,78.1,616.6,19,4275,1362,862,332,67,336,268,1,-9.4,46,-9999,1534,1208,52
JEPS3134,1915,36.4771,-118.8566,395,17.4,27.7,8.8,18.9,609,42,45,664.3,20,4560,1329,1113,343,50,340,290,2,-8.8,45.9,-9999,1398,997,57
JEPS35787,1964,38.2871,-122.4932,32,15.1,20.5,8.9,11.7,759,30,33.1,683.4,21,3657,1487,401,342,49,340,290,3,-9.2,41.8,-9999,1246,875,56
RSA182182,1963,34.1678,-117.6861,774,16.7,24.4,10.9,13.5,642,31,41.6,798.9,13,4249,1212,721,353,31,354,323,1,-5.5,44.3,-9999,1328,923,60
JEPS60186,1969,33.5501,-116.9091,679,17.4,25.7,11,14.7,340,31,80.4,823.2,13,4506,1139,892,345,47,346,300,1,-8.1,46.9,-9999,1549,1231,51
HSC13584,1930,40.4433,-123.6821,757,12.1,20.2,6,14.1,1738,137,12.7,146.7,55,2713,2410,242,301,112,319,207,29,-14.2,39.8,-9999,1059,574,60
HSC27545,1973,40.8499,-123.4799,308,13.8,23.2,5.8,17.4,1157,88,20.6,262.7,47,3328,2037,507,305,105,315,211,15,-14,45.1,-9999,1271,835,53
HSC13594,1964,39.1379,-122.9099,407,14,22.8,6.4,16.5,888,46,27,498,40,3358,1947,468,298,105,305,200,9,-15.5,43.8,-9999,1316,927,50
HSC13595,1930,38.7003,-122.6051,428,15.3,23.9,8.1,15.8,1180,45,21.5,526.6,27,3790,1622,631,341,54,343,289,7,-9,43,-9999,1229,832,60
HSC34570,1975,38.8423,-122.7494,731,14.2,23,7.2,15.8,1537,63,15.7,364.5,37,3410,1916,504,335,64,341,277,14,-9.7,41.1,-9999,1084,662,65
RSA336454,1978,34.2042,-117.1435,1612,12.6,21.8,5.3,16.6,800,55,28.3,400.1,61,2967,2335,367,291,108,314,206,16,-16.9,40.2,-9999,1166,771,60
SBBG17321,1963,34.486,-119.5638,684,16,22.9,10.9,12,705,16,36.8,1475.2,14,3966,1299,524,354,28,355,327,1,-4.4,44.3,-9999,1327,952,58
POM289744,1936,38.5885,-122.4007,266,15.2,23,8.1,14.9,948,34,26.5,669.2,26,3721,1608,551,336,60,337,276,5,-10.4,42.8,-9999,1257,876,57
UCSB49250,1984,34.7219,-119.9544,1217,15.5,24.2,8.8,15.4,751,19,33.9,1249.1,24,3844,1583,643,350,37,353,316,4,-4.6,42.8,-9999,1186,854,66
UC702011,1943,33.7415,-117.4298,370,18.4,26.1,12.5,13.6,290,16,98.2,1666.2,8,4867,883,1012,358,19,358,339,0,-4.1,47.7,-9999,1551,1273,53
RSA51250,1950,37.7147,-122.3908,39,14.4,17.6,10.4,7.2,581,23,42,779.5,15,3372,1525,167,363,0,363,363,1,-3,36,-9999,922,609,72
UC480616,1928,36.8884,-121.6394,32,14.7,18.9,10,8.8,503,24,49.2,784.2,16,3503,1477,243,346,43,343,300,1,-8.1,39.3,-9999,1181,823,59
OBI31239,1979,35.1978,-120.6621,186,14.6,17.9,11,6.9,516,18,47.6,1005.8,13,3422,1475,166,350,33,348,315,1,-6.7,37.9,-9999,1145,773,61
OBI31240,1979,35.1978,-120.6621,186,14.6,17.9,11,6.9,516,18,47.6,1005.8,13,3422,1475,166,350,33,348,315,1,-6.7,37.9,-9999,1145,773,61
SFV16101,1995,34.2952,-118.166,1133,15.8,24.5,9.2,15.3,666,29,38.8,840.7,22,3967,1506,693,349,38,349,312,3,-6.5,43,-9999,1219,858,65
RSA226948,1971,34.2021,-117.4853,1376,14.5,23.1,7.5,15.6,1024,50,23.9,460.3,32,3517,1823,520,332,68,338,270,7,-10.5,41.7,-9999,1196,789,63
RSA421377,1979,34.2909,-118.1705,1133,15.8,24.4,9.2,15.2,666,29,38.8,836.3,21,3971,1497,690,350,36,350,314,2,-6.2,43,-9999,1216,856,65
RSA598950,1970,34.1592,-117.8279,478,17.8,24.6,12.6,12,559,30,49.7,817.6,8,4610,936,813,362,10,362,352,0,-2.3,44.4,-9999,1363,962,60
SEINET3156484,1950,34.3442,-118.5313,554,17.5,25,11.9,13,477,16,57.7,1533.1,10,4526,1026,817,363,9,361,352,1,-2.2,45.3,-9999,1350,1015,61
RSA222969,1971,34.1773,-117.5361,770,16.6,24.6,10.2,14.4,745,38,35.7,652.7,15,4211,1279,740,347,43,349,306,2,-7.3,44.6,-9999,1369,944,57
RSA608634,1931,34.0771,-117.7664,300,18.1,24.4,12.6,11.7,416,15,67.5,1594,8,4712,865,839,361,13,359,346,0,-3,44.8,-9999,1434,1090,56
RSA721505,1995,34.2089,-117.6665,1216,14.5,23,8,14.9,801,39,30.5,587.9,30,3511,1804,500,328,74,335,261,5,-11.1,41.7,-9999,1208,808,61
RSA79215,1952,34.1292,-117.7423,487,17.6,24.5,12.2,12.3,490,21,56.3,1147.8,9,4564,966,795,360,14,359,346,0,-3.2,44.8,-9999,1394,1025,58
CHSC31077,1980,39.5506,-121.3803,324,16.2,25.9,7.8,18.2,1171,83,22.4,311.8,27,4108,1532,853,340,53,339,286,6,-10.7,44.7,-9999,1263,804,59
CHSC32094,1973,39.3958,-121.3619,278,16.2,26.2,8,18.1,953,65,27.5,400.7,25,4121,1501,840,340,51,339,288,5,-10.8,42.9,-9999,1268,846,59
CHSC32915,1980,39.1,-122.4956,1039,14.6,24.3,6.8,17.5,1002,51,24.6,481.8,39,3584,1872,626,336,61,341,279,10,-9.7,41.4,14,1122,767,65
CHSC40119,1985,38.9322,-123.3072,258,14.4,21.7,8.1,13.5,1213,54,20.1,404.5,26,3429,1742,399,331,73,331,258,6,-9.8,43.8,-9999,1217,776,56
CHSC43315,1977,39.2664,-121.8131,78,16.6,26.1,7.8,18.3,572,35,46.6,755.9,25,4266,1425,910,341,49,337,288,3,-10.7,44,-9999,1320,980,57
CHSC56643,1977,39.8531,-122.5733,324,16.8,27.6,7.6,20,657,59,40.8,468,27,4356,1477,1042,341,51,337,286,4,-11.2,43.9,14.5,1253,892,61
CHSC59547,1992,39.0364,-122.6922,615,14.8,24,7.3,16.7,842,36,29.4,662,33,3620,1793,603,325,77,328,251,7,-12.4,43.2,14.3,1219,864,58
CHSC700,1947,38.8917,-121.2919,51,16.8,25.9,8,17.9,587,37,45.6,695,23,4318,1373,916,347,38,343,305,3,-8.6,43.8,-9999,1309,960,59
CHSC9270,1971,39.8919,-121.9189,92,16.9,26.7,7.7,19.1,644,56,41.8,477.9,26,4366,1412,996,340,52,336,284,3,-10.6,44.9,-9999,1323,954,57
HSC66012,1980,39.1,-122.4956,1039,14.6,24.3,6.8,17.5,1002,51,24.6,481.8,39,3584,1872,626,336,61,341,279,10,-9.7,41.4,14,1122,767,65
JEPS110841,1977,38.3801,-122.2904,150,15.4,21.7,8.6,13.1,742,27,34.2,819.8,22,3766,1479,489,346,42,345,303,3,-8.8,41.8,-9999,1228,875,59
JEPS21155,1936,38.4456,-120.8816,240,16.2,25.3,7.9,17.4,667,41,39.3,612,25,4112,1477,806,342,47,341,294,3,-9.9,44,-9999,1316,941,58
SD28536,1941,33.2115,-116.5124,1262,15.3,24.4,8.1,16.3,387,56,65.3,433.6,29,3814,1677,677,334,64,339,275,2,-10.9,42.7,-9999,1305,976,60
UC1039812,1956,37.1484,-119.5052,311,16.7,27.4,7.7,19.7,512,29,52.2,951.6,27,4322,1489,1013,323,76,328,252,3,-13.5,46,-9999,1458,1087,52
UC1069167,1934,39.2444,-121.846,140,16.5,26.1,7.8,18.3,577,34,46,779.4,25,4238,1436,894,341,50,337,288,3,-10.9,43.8,-9999,1310,970,57
UC1069169,1938,37.2384,-121.5034,704,15,23.3,7.9,15.4,578,26,43.4,884.4,28,3697,1681,586,342,52,347,295,3,-9.9,41.4,14.2,1181,860,63
UC1069170,1935,34.4173,-117.3205,1000,15.9,25.7,7.3,18.5,236,19,109.8,1338.6,30,4051,1603,843,314,83,324,242,2,-14.7,44.8,-9999,1432,1199,53
UC1069171,1935,34.9798,-118.8973,321,18.5,28.4,9.5,18.9,211,13,134.9,2153.6,15,4937,1094,1269,353,30,348,318,0,-7.1,45.4,-9999,1444,1232,59
UC1069173,1935,34.7257,-118.5443,1207,15,25.1,7.1,18.1,518,28,48.3,887.8,37,3750,1810,722,335,60,337,277,5,-10.7,42.8,-9999,1168,848,66
UC1069174,1934,34.757,-119.4104,1136,14.3,23.4,6.9,16.5,306,17,79.5,1378.6,39,3491,1898,545,271,120,299,179,3,-19.7,48.7,-9999,1538,1257,43
UC1069177,1936,38.4456,-120.8816,240,16.2,25.3,7.9,17.4,667,41,39.3,612,25,4112,1477,806,342,47,341,294,3,-9.9,44,-9999,1316,941,58
UC1069178,1936,37.8076,-120.5144,348,16.7,26.1,8.2,17.9,597,35,44.8,743,21,4290,1384,898,348,39,344,305,2,-7.4,44.2,-9999,1309,947,59
UC1069179,1936,37.7178,-120.3792,252,17,26.8,8.2,18.6,479,25,56.4,1069.6,23,4408,1370,997,343,47,341,294,2,-9.4,44.8,-9999,1368,1024,57
UC1069180,1936,37.9372,-120.2759,784,14.9,24.6,7.1,17.5,897,60,27.7,412.3,36,3677,1815,668,320,80,326,246,7,-13.8,44.6,-9999,1252,835,57
UC1069182,1935,37.3962,-120.0587,457,16.5,26.8,7.9,18.9,549,32,48.2,826.7,27,4223,1512,940,335,59,335,276,3,-11.3,44.8,-9999,1343,982,57
UC1069183,1935,34.9374,-119.6822,677,15,23.7,7.7,16,192,13,130.1,1806.7,29,3704,1692,595,301,100,318,218,1,-15.8,44.3,-9999,1451,1258,49
UC1069186,1937,35.3607,-120.3516,643,15.2,23.4,8.4,15,699,34,36.1,684.6,25,3758,1601,575,321,82,328,246,3,-12.8,44.3,-9999,1403,992,52
UC1069188,1936,35.1874,-120.691,124,14.6,17.6,11.3,6.3,495,18,49.7,990.1,12,3428,1458,153,353,28,351,323,1,-5.9,37.4,-9999,1118,754,62
UC1069190,1936,37.4107,-120.0769,404,16.5,26.8,7.8,19.1,535,31,49.6,867.4,27,4237,1508,949,336,58,335,278,3,-11.3,44.7,-9999,1347,993,57
UC1069196,1938,37.0763,-121.5182,269,15.3,21.5,9.4,12.1,597,21,42.3,1021.5,19,3727,1467,446,346,43,347,305,2,-8.1,41.9,-9999,1241,888,59
UC1611538,1993,34.3594,-118.4386,1010,16.1,24.5,9.7,14.8,551,36,47.3,675.2,18,4057,1396,691,360,11,359,348,2,-3.2,44.2,-9999,1168,825,68
UC572488,1935,34.316,-117.1982,1359,13.8,22.9,6.3,16.5,417,38,56.9,598.3,45,3318,2041,484,304,101,321,220,5,-15.1,42,-9999,1283,972,57
UC1562894,1986,35.697,-118.0852,1592,13.8,25,4.8,20.2,298,22,80,1159.4,65,3424,2192,663,303,95,319,224,7,-15,42.1,-9999,1205,975,62
JEPS110848,1998,38.4957,-122.5283,345,15,22,8.6,13.4,1110,44,22.5,498.7,24,3651,1585,471,347,43,348,306,5,-7.3,41.7,-9999,1196,802,61
JEPS21152,1935,34.316,-117.1982,1359,13.8,22.9,6.3,16.5,417,38,56.9,598.3,45,3318,2041,484,304,101,321,220,5,-15.1,42,-9999,1283,972,57
JEPS8961,1954,32.5962,-116.545,881,15.5,23.8,9.2,14.6,400,33,63.7,712,20,3847,1523,593,313,95,324,229,1,-12,45.8,-9999,1542,1181,47
OBI13916,1954,32.5962,-116.545,881,15.5,23.8,9.2,14.6,400,33,63.7,712,20,3847,1523,593,313,95,324,229,1,-12,45.8,-9999,1542,1181,47
RSA75879,1925,32.7183,-116.4692,987,14.4,22.9,8.1,14.8,453,39,53.8,581.3,29,3473,1810,468,296,115,314,199,3,-14.1,44.8,-9999,1480,1104,48
SD10341,1935,33.0902,-116.7912,731,16.4,24.3,10.4,13.9,480,34,55,719.5,15,4156,1296,703,340,55,344,288,1,-8.6,45.3,-9999,1460,1062,53
SD10943,1935,32.5982,-116.6431,597,16.6,24.8,10.3,14.5,375,27,70.9,916,15,4228,1277,747,330,68,335,267,1,-11,46.3,-9999,1539,1182,50
SD11361,1935,33.136,-116.7912,668,16.5,24.6,10.3,14.3,490,34,54,725.5,16,4181,1307,734,338,60,341,281,1,-9.3,45.7,-9999,1479,1081,53
SD128338,1972,33.393,-116.9163,1061,16.1,25,9.4,15.7,413,41,63.2,607.2,22,4066,1478,757,333,68,339,270,1,-10.4,44.8,-9999,1407,1061,56
SD22175,1938,33.3256,-116.8909,1584,14.6,23.8,7.7,16.1,642,57,38.4,415.3,34,3596,1827,597,329,73,335,261,5,-11.1,42.1,19.5,1220,824,63
SD27516,1940,33.2881,-116.5942,1442,13.9,22.7,7.2,15.5,533,74,44.8,305.9,39,3335,1982,465,313,91,327,236,5,-14,41.5,19.2,1248,871,59
UC1069189,1935,34.287,-117.2157,1515,12.6,21.8,4.9,16.8,616,51,36.7,430.7,65,2962,2353,369,290,110,315,205,13,-16.9,40.1,17.7,1169,808,60
UC1069199,1935,34.6383,-118.4896,914,16.3,25.9,8.7,17.2,451,22,58.4,1171.4,24,4175,1478,857,349,39,349,311,2,-7.4,44.5,-9999,1241,931,65
UC1562706,1987,34.2291,-117.2331,1533,12.9,22,5.4,16.6,845,54,27.1,407.8,58,3047,2269,391,302,98,320,222,16,-15.5,39.9,18.9,1134,745,63
UC1562873,1987,34.2291,-117.2331,1533,12.9,22,5.4,16.6,845,54,27.1,407.8,58,3047,2269,391,302,98,320,222,16,-15.5,39.9,18.9,1134,745,63
UC1608275,1992,33.4811,-117.3898,607,17.4,24.5,13.2,11.3,442,25,62,993.1,8,4475,984,725,365,0,365,365,0,1.5,43.1,-9999,1137,825,71
UC310898,1925,32.7183,-116.4692,987,14.4,22.9,8.1,14.8,453,39,53.8,581.3,29,3473,1810,468,296,115,314,199,3,-14.1,44.8,-9999,1480,1104,48
UC572487,1935,34.316,-117.1982,1359,13.8,22.9,6.3,16.5,417,38,56.9,598.3,45,3318,2041,484,304,101,321,220,5,-15.1,42,-9999,1283,972,57
UC67160,1904,32.7539,-117.1864,78,17.7,22.2,13.9,8.3,263,13,105.1,1759.2,6,4559,793,626,365,1,364,363,0,3.8,39.5,-9999,1008,746,75
UC797643,1935,33.136,-116.791,668,16.5,24.6,10.3,14.3,490,34,54,725.3,16,4181,1307,734,338,60,341,281,1,-9.3,45.7,-9999,1479,1081,53
CHSC70378,1986,36.9408,-121.0272,197,16.7,25.3,8.2,17.1,230,15,115.9,1648.6,23,4282,1360,864,345,41,345,304,1,-9.4,43.4,-9999,1336,1114,59
JEPS110844,1996,38.6113,-122.3819,185,15.4,23.5,8,15.4,850,31,29.9,757.6,26,3820,1564,606,333,64,333,269,5,-11.4,43.4,-9999,1291,917,55
JEPS110845,1994,38.5824,-122.4002,243,15.3,23.1,8.2,14.9,947,34,26.7,679.8,25,3754,1586,564,337,60,338,278,5,-10.2,43,-9999,1268,886,57
JEPS110846,1998,38.6113,-122.4002,191,15.3,23.3,8,15.3,900,32,28.1,720.6,26,3786,1580,588,333,64,333,270,5,-11.3,43.2,-9999,1282,903,56
JEPS110847,1982,38.3801,-122.3087,32,15.5,21.7,8.8,13,704,25,36.2,877.1,21,3827,1431,505,344,45,343,299,3,-9.1,42.2,-9999,1258,903,57
JEPS94183,1998,39.3743,-122.46,564,16.1,25.9,7.7,18.2,600,32,43.5,798.3,28,4066,1549,829,337,56,340,284,4,-10.5,43.2,15.5,1247,929,59
JEPS1481,1935,33.3936,-116.788,836,16.1,24.8,9.3,15.6,391,40,66.6,627.7,21,4068,1459,745,320,83,331,247,1,-12.8,46,-9999,1522,1179,50
POM3737,1897,32.9084,-116.9261,185,17.8,24.3,12.5,11.8,346,18,80.4,1390.1,8,4632,912,806,356,21,355,334,0,-5,45.2,-9999,1451,1113,56
RSA421498,1925,32.8799,-116.4577,1689,12,20.8,5.2,15.6,685,68,32.1,306.7,66,2750,2485,284,273,126,304,179,14,-18.1,41.1,18.8,1243,833,55
JEPS45200,1961,37.6642,-120.4604,90,16.8,26.1,7.7,18.5,374,21,71.5,1263.5,25,4322,1403,938,344,44,341,297,2,-9.6,43.9,-9999,1337,1043,59
JEPS1796,1929,36.9683,-119.6125,218,17.5,28,7.9,20.1,422,22,65.1,1250.4,24,4589,1354,1153,339,55,337,281,2,-10.7,46.3,-9999,1474,1153,54
UC767673,1938,37.2635,-119.6931,722,15.6,26.1,7.4,18.7,745,42,34.4,617,33,3936,1702,819,319,82,325,244,5,-14,43.9,-9999,1324,937,56
UC403372,1930,37.959,-122.5695,98,14.8,19.5,9.2,10.3,1126,44,22,446.6,19,3531,1506,299,355,22,354,331,4,-6.2,39.5,-9999,1110,721,64
UC880865,1939,38.0617,-122.6983,68,14.7,19.2,9.4,9.7,937,35,26.4,549.9,18,3505,1510,272,356,21,355,334,3,-5.8,39.1,-9999,1109,729,64
RSA305715,1973,33.3618,-118.4167,311,16.9,21.6,13.9,7.8,305,14,88.2,1571.6,7,4265,954,493,365,0,365,365,0,7.3,40.3,-9999,1007,747,76
HSC65237,1973,35.1844,-120.6191,66,14.5,17.6,11.2,6.4,471,17,51.9,1009.7,12,3384,1496,143,351,32,349,317,1,-6.6,37.1,-9999,1115,757,62
UC496087,1907,36.519,-121.9178,141,13.6,16.6,10.4,6.2,543,25,43.5,661.6,16,3089,1742,94,352,27,350,323,1,-6,35.8,-9999,986,623,67
JEPS25353,1959,37.8647,-121.679,46,16.1,23.7,8.1,15.6,366,18,71.2,1289,24,4056,1420,699,342,45,342,297,2,-10.4,43.3,-9999,1297,1019,58
UC1069184,1935,34.7043,-120.2862,395,15.3,20,10.9,9,462,16,54.8,1232.9,13,3695,1351,317,344,49,344,295,1,-8.6,41.2,-9999,1305,947,55
UC592190,1932,38.0152,-121.7889,1,16,23,8.2,14.8,379,17,68.6,1344.5,22,4028,1390,645,346,38,346,308,2,-9.8,42.4,-9999,1251,971,60
RSA656407,1958,34.2144,-117.4577,827,16.7,24.9,10.2,14.7,796,40,33.5,628.5,15,4248,1275,772,352,32,353,321,2,-5.7,44.5,-9999,1340,924,60
RSA24986,1941,34.7716,-115.7057,1342,16.7,28,6.9,21.1,199,60,134.5,465.6,33,4368,1572,1114,332,64,332,267,1,-11.3,43.3,-9999,1306,1109,62
RSA307135,1979,34.3032,-117.3375,1047,15.4,24.2,8.2,16,484,35,52.6,683.8,26,3849,1610,661,330,68,337,269,2,-11.3,43.1,-9999,1341,997,57
UC1518672,1979,34.3032,-117.3375,1047,15.4,24.2,8.2,16,484,35,52.6,683.8,26,3849,1610,661,330,68,337,269,2,-11.3,43.1,-9999,1341,997,57
UC774697,1941,34.7716,-115.7057,1342,16.7,28,6.9,21.1,199,60,134.5,465.6,33,4368,1572,1114,332,64,332,267,1,-11.3,43.3,-9999,1306,1109,62
UC131456,1902,37.3179,-122.2694,215,14.3,18.8,10.3,8.6,849,42,28.7,447.9,17,3359,1589,215,352,34,351,317,2,-5.5,38.9,-9999,1103,702,63
RSA201829,1965,38.6063,-122.3696,181,15.5,23.5,8.1,15.4,833,31,30.6,768.3,25,3829,1557,608,334,63,334,271,4,-11.2,43.5,-9999,1294,922,55
HSC87901,1980,38.9316,-123.3044,258,14.4,21.7,8.1,13.5,1215,54,20.1,404.9,26,3431,1741,400,331,73,331,258,6,-9.8,43.8,-9999,1216,774,56
POM65806,1917,36.5156,-121.9421,18,13.5,16.2,10.4,5.7,449,22,52.4,746,15,3048,1768,81,353,23,350,328,1,-6,34.9,-9999,946,605,68
RSA603648,1944,36.5156,-121.9421,18,13.5,16.2,10.4,5.7,449,22,52.4,746,15,3048,1768,81,353,23,350,328,1,-6,34.9,-9999,946,605,68
CSUSB118,1966,33.08,-116.6414,1131,14.9,23.6,8.4,15.2,642,58,38.8,407,27,3664,1708,567,329,73,336,263,3,-10.9,43.8,-9999,1335,908,58
HSC13579,1928,39.1364,-122.7705,1158,13.6,22.9,6.7,16.2,1652,54,14.3,423.1,46,3241,2096,480,331,68,338,271,22,-10.4,39.9,15.1,1015,629,68
HSC35029,1975,40.5156,-123.617,789,11.8,20.1,5.4,14.8,1723,135,12.7,149.1,65,2652,2515,249,280,125,305,180,37,-17,42,-9999,1106,610,56
HSC71063,1977,40.5156,-123.6171,789,11.8,20.1,5.4,14.8,1723,135,12.7,149.1,65,2652,2515,249,280,125,305,180,37,-17,42,-9999,1106,610,56
IRVC26484,2003,34.1492,-116.4558,1252,16,26.1,7.7,18.3,236,29,110.4,911.9,29,4092,1589,870,323,75,328,253,1,-12.8,43.6,19.1,1385,1153,56
IRVC27167,2005,34.1447,-116.4522,1214,16.2,26.2,7.9,18.4,232,29,112.7,890,28,4145,1555,894,324,74,329,255,1,-12.6,43.8,19,1399,1167,56
JEPS1497,1928,34.3,-117.9167,1705,13.6,22.6,6.8,15.8,936,45,25.2,501.3,43,3247,2072,453,328,71,336,265,11,-11,40.1,19.7,1074,698,68
JEPS1913,1919,36.5708,-119.6111,94,17.4,27.4,7.5,19.9,297,16,92.4,1709.7,25,4568,1338,1113,340,52,336,285,2,-10.2,45.5,-9999,1447,1183,56
OBI39923,1973,34.4293,-119.706,66,15.7,19.5,12.5,7,445,11,57.7,1709.1,9,3826,1193,291,361,7,360,354,0,-3.2,39,-9999,1136,809,65
POM258226,1941,33.7996,-116.9277,581,17.8,26.2,11,15.3,332,32,83.8,809.4,12,4651,1073,979,343,47,345,297,0,-8.8,47.4,-9999,1576,1257,50
POM289751,1932,33.4667,-117.1362,319,18,25.3,12.7,12.6,408,22,68.6,1159.3,8,4697,913,871,361,12,361,348,0,-2.8,46.7,-9999,1438,1101,57
POM293455,1949,34.2325,-117.2953,1400,13.8,22.8,6.4,16.4,834,52,28.5,436.8,44,3320,2028,477,314,88,326,238,10,-13.9,41.3,17.9,1205,807,61
POM3489,1917,33.6698,-116.5157,815,17.7,27.4,9.6,17.8,284,46,97.8,601.2,18,4665,1244,1139,343,51,343,293,1,-8.8,45.9,-9999,1524,1250,55
RSA191997,1960,33.5028,-117.3433,707,17.5,24.8,12.9,11.9,375,22,73.3,1108.1,9,4521,989,775,365,0,365,365,0,0.8,43.7,-9999,1203,915,68
RSA421298,1941,33.3842,-118.3842,154,16.9,21.4,13.8,7.6,296,12,90.8,1767.7,7,4257,948,481,365,0,365,365,0,5.9,40,-9999,1022,760,75
RSA483609,1988,33.6374,-116.7055,1728,13.4,22.2,6.9,15.3,561,71,41.8,314,44,3201,2089,417,298,107,320,213,6,-16.2,41.6,-9999,1256,844,57
RSA576123,1941,33.3842,-118.3842,154,16.9,21.4,13.8,7.6,296,12,90.8,1767.7,7,4257,948,481,365,0,365,365,0,5.9,40,-9999,1022,760,75
RSA747361,2008,34.3142,-117.4386,1125,15.1,23.8,7.9,15.9,581,34,43.2,699.3,27,3738,1671,607,330,68,337,268,3,-10.9,42.6,-9999,1276,906,60
RSA748852,2008,34.1703,-117.8128,518,17.6,24.6,12.4,12.2,582,30,47.4,821.7,9,4547,983,796,361,13,361,348,1,-2.7,44.4,-9999,1346,938,60
RSA783108,1962,33.975,-117.2926,748,17.5,25.7,11.2,14.5,317,27,86.7,941,12,4531,1092,878,356,23,356,333,0,-4.8,46.2,-9999,1418,1130,58
SEINET4080335,1941,33.3842,-118.3842,154,16.9,21.4,13.8,7.6,296,12,90.8,1767.7,7,4257,948,481,365,0,365,365,0,5.9,40,-9999,1022,760,75
UC24222,1897,34.0967,-117.7189,369,17.9,24.5,12.4,12.1,438,18,63.6,1343.7,8,4649,911,820,360,14,359,345,0,-3.2,45,-9999,1425,1074,57
UC310650,1926,34.6633,-120.3401,145,15.4,19.5,11.4,8.1,424,13,59.9,1496.1,12,3732,1293,296,348,40,346,306,1,-7.8,40.3,-9999,1288,940,56
UC593306,1938,34.7432,-119.9848,1271,15.3,24.1,8.6,15.5,759,21,33.4,1145.7,26,3804,1621,635,351,37,353,315,4,-4.5,42.5,-9999,1158,826,67
UCD78281,2008,35.3073,-119.9862,595,15.3,24.1,8,16.1,235,15,107.7,1644.7,27,3789,1645,641,308,95,320,225,1,-14.8,44.8,-9999,1440,1207,50
UCSB14717,1961,34.748,-120.053,545,17,24.1,11.5,12.6,636,17,42.4,1382.8,12,4334,1117,720,361,13,363,350,1,-2,43.5,-9999,1297,930,62
UCSB16228,1963,33.8807,-116.8468,1145,15.9,24.7,9.3,15.4,477,52,54.3,475.4,21,4005,1490,713,333,65,337,272,2,-10.8,44.5,-9999,1380,1004,56
HSC34960,1975,40.5156,-123.617,789,11.8,20.1,5.4,14.8,1723,135,12.7,149.1,65,2652,2515,249,280,125,305,180,37,-17,42,-9999,1106,610,56
